,NetIncomeLoss,Assets
March 2009,309302000.0,
June 2009,309302000.0,
September 2009,309302000.0,
December 2009,-78221000.0,30221111000.0
March 2010,113836000.0,
June 2010,29907000.0,
September 2010,8856000.0,
December 2010,180579000.0,38391157000.0
March 2011,159565000.0,39871530000.0
June 2011,39621000.0,40588171000.0
September 2011,-243402000.0,38633762000.0
December 2011,46137000.0,40377645000.0
March 2012,190436000.0,43520412000.0
June 2012,146261000.0,42610275000.0
September 2012,127411000.0,43648620000.0
December 2012,96728000.0,44426353000.0
March 2013,193439000.0,45542791000.0
June 2013,15134000.0,44807645000.0
September 2013,204740000.0,48160051000.0
December 2013,277913000.0,51427201000.0
March 2014,210041000.0,56402666000.0
June 2014,178215000.0,65634317000.0
September 2014,89938000.0,66332985000.0
December 2014,-583000.0,65872745000.0
March 2015,270507000.0,67286990000.0
June 2015,376306000.0,71693697000.0
September 2015,-190588000.0,69056926000.0
December 2015,32257000.0,71042339000.0
March 2016,-329939000.0,34428583000.0
June 2016,99583000.0,37506871000.0
September 2016,360353000.0,37984599000.0
December 2016,179310000.0,39002897000.0
March 2017,267684000.0,41635712000.0
June 2017,413987000.0,42868081000.0
September 2017,161904000.0,44305639000.0
December 2017,174730000.0,45834719000.0
March 2018,178443000.0,47579153000.0
June 2018,688722000.0,48572664000.0
September 2018,648539000.0,50343948000.0
December 2018,-384641000.0,50743375000.0
March 2019,709319000.0,52004019000.0
June 2019,522734000.0,57524065000.0
September 2019,249554000.0,57645049000.0
December 2019,523442000.0,60899319000.0
March 2020,-1280524000.0,55601075000.0
June 2020,706969000.0,62110382000.0
September 2020,1064843000.0,70655333000.0
December 2020,1511221000.0,79806502000.0
March 2021,1669836000.0,216445114000.0
June 2021,1315275000.0,229234863000.0
September 2021,1156557000.0,265799650000.0
December 2021,524808000.0,
March 2022,-56520000.0,
June 2022,-810684000.0,
