,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,136990000.0,54915000.0,56058250.0,-28927500.0,,
June 2008,136990000.0,54915000.0,56058250.0,-28927500.0,,
September 2008,136990000.0,54915000.0,56058250.0,-28927500.0,,
December 2008,136990000.0,54915000.0,56058250.0,-28927500.0,,
March 2009,79117000.0,36015000.0,42789000.0,-66392000.0,,
June 2009,88390000.0,39341000.0,46128000.0,-50008000.0,,
September 2009,73985000.0,37013000.0,36648000.0,-4026000.0,,
December 2009,75574000.0,36732000.0,38560000.0,35191000.0,1558978000.0,897822000.0
March 2010,84944000.0,39687000.0,45257000.0,41256000.0,,
June 2010,84033000.0,40790000.0,43243000.0,63308000.0,1600270000.0,983656000.0
September 2010,90937000.0,44271000.0,46426000.0,76265000.0,1688244000.0,1072362000.0
December 2010,105682000.0,49992000.0,54557000.0,81503000.0,1832397000.0,1202401000.0
March 2011,96242000.0,46721000.0,49340000.0,96358000.0,1827031000.0,1202836000.0
June 2011,94789000.0,47270000.0,47519000.0,64733000.0,1965559000.0,1344790000.0
September 2011,90933000.0,47827000.0,44364000.0,51082000.0,1873273000.0,1261016000.0
December 2011,81190000.0,44162000.0,36415000.0,38506000.0,1936635000.0,1409139000.0
March 2012,98941000.0,49149000.0,49626000.0,44446000.0,2074918000.0,1554040000.0
