,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,,,,,,
June 2013,,,,,,
September 2013,,,,,,
December 2013,,,,,,
March 2014,10053.333333333334,,-9080.0,,,
June 2014,10053.333333333334,,-9080.0,,,
September 2014,10053.333333333334,,-9080.0,,,
December 2014,11952.0,,-11538.0,149.0,149.0,
March 2015,19386.0,,-19386.0,245.0,245.0,
June 2015,7379.0,,3371.0,,,
September 2015,7379.0,,3371.0,800073.0,19073.0,781000.0
December 2015,23581.0,,-23581.0,135814.0,103959.0,31855.0
March 2016,50679.0,,-81402.0,,,
June 2016,59262.0,,-93389.0,,,
September 2016,50181.0,,-2978.0,,,
December 2016,187182.0,,-531348.0,74220.0,47093.0,27127.0
March 2017,43626.0,232094.5,-168915.0,120167.0,94347.0,25820.0
June 2017,37394.0,232094.5,-270707.0,95346.0,70833.0,24513.0
September 2017,25461.0,232094.5,-146536.0,109690.0,86484.0,23206.0
December 2017,821896.0,232094.5,-1451587.0,83944.0,62045.0,21899.0
March 2018,38287.0,39735.5,-439346.0,238784.0,109223.0,129561.0
June 2018,71269.0,39735.5,-249669.0,215456.0,86682.0,128774.0
September 2018,2601937.0,28013.0,-3191454.0,231099.0,103632.0,
December 2018,77393.0,99777.0,363380.0,186200.0,64165.0,186200.0
March 2019,67489.0,23166.5,-118258.0,171871.0,50371.0,
June 2019,42495.0,23166.5,-95908.0,,52173.0,172366.0
September 2019,91515.0,38966.0,-647815.0,122557.0,84790.0,
December 2019,340936.0,28239.0,-866467.0,83060.0,23999.0,
March 2020,1235555.0,,-882344.0,72568.0,11124.0,
June 2020,93848.0,,-292004.0,78006.0,17869.0,
September 2020,76637.0,,-170271.0,82242.0,23411.0,
December 2020,-170485.0,,-252150.0,84018.0,32810.0,
March 2021,81354.0,,110750.0,83315.0,35091.0,
June 2021,96753.0,,-122952.0,63384.0,18139.0,
September 2021,102232.0,,-110873.0,61721.0,18544.0,
December 2021,2786767.0,,-2940953.0,60592.0,20399.0,
March 2022,79674.0,,-265612.0,68536.0,31329.0,
June 2022,42556.0,,134919.0,53141.0,18918.0,
