,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1961750.0,1344500.0,,
June 2009,1961750.0,1344500.0,,
September 2009,1961750.0,1344500.0,,
December 2009,1961750.0,1344500.0,,
March 2010,2464000.0,3466000.0,,
June 2010,2266000.0,1475000.0,,
September 2010,2464000.0,1464000.0,,
December 2010,2330000.0,14972000.0,78457000.0,48776000.0
March 2011,2379000.0,1711000.0,,
June 2011,2355000.0,2159000.0,80615000.0,48839000.0
September 2011,2808000.0,3710000.0,81397000.0,52076000.0
December 2011,2698000.0,2159000.0,76483000.0,47366000.0
March 2012,3074000.0,1909000.0,76846000.0,45411000.0
June 2012,2953000.0,2384000.0,77100000.0,45665000.0
September 2012,2936000.0,2565000.0,81836000.0,48945000.0
December 2012,2907000.0,3051000.0,88002000.0,48541000.0
March 2013,3405000.0,2125000.0,91873000.0,51329000.0
June 2013,3482000.0,2808000.0,97052000.0,57110000.0
September 2013,3140000.0,2672000.0,102170000.0,62428000.0
December 2013,3164000.0,3537000.0,108141000.0,67740000.0
March 2014,3290000.0,2799000.0,113440000.0,72945000.0
June 2014,3228000.0,3205000.0,117117000.0,76523000.0
September 2014,3322000.0,2570000.0,123120000.0,83950000.0
December 2014,3601000.0,4160000.0,127368000.0,78386000.0
March 2015,4067000.0,2207000.0,131141000.0,79405000.0
June 2015,4202000.0,3727000.0,136673000.0,84556000.0
September 2015,4932000.0,2973000.0,143138000.0,88469000.0
December 2015,5157000.0,1557000.0,144873000.0,87078000.0
March 2016,5026000.0,-255000.0,139757000.0,79920000.0
June 2016,5031000.0,5403000.0,148667000.0,84822000.0
September 2016,5585000.0,5440000.0,156603000.0,89911000.0
