,NetIncomeLoss,Assets,AssetsCurrent
March 2010,366750000.0,,
June 2010,366750000.0,,
September 2010,366750000.0,,
December 2010,366750000.0,42424000000.0,12263000000.0
March 2011,94000000.0,,
June 2011,626000000.0,,
September 2011,469000000.0,49943000000.0,5824000000.0
December 2011,494000000.0,50784000000.0,5681000000.0
March 2012,385000000.0,51116000000.0,6333000000.0
June 2012,513000000.0,51110000000.0,8260000000.0
September 2012,1672000000.0,52738000000.0,9821000000.0
December 2012,485000000.0,54462000000.0,11400000000.0
March 2013,355000000.0,50599000000.0,6312000000.0
June 2013,623000000.0,50976000000.0,6415000000.0
September 2013,236000000.0,51262000000.0,6453000000.0
December 2013,,,
March 2014,,,
June 2014,,,
September 2014,,,
December 2014,,,
March 2015,,,
June 2015,,,
September 2015,,,
December 2015,,,
March 2016,2134000000.0,,
June 2016,2028000000.0,,
September 2016,,,
December 2016,,180500000000.0,16361000000.0
March 2017,2566000000.0,,
June 2017,2513000000.0,183031000000.0,14832000000.0
