,NetIncomeLoss,Assets
September 2011,476000.0,
December 2011,712000.0,
March 2012,457000.0,
June 2012,344000.0,495903000.0
September 2012,494000.0,
December 2012,696000.0,516664000.0
March 2013,407000.0,525967000.0
June 2013,970000.0,512631000.0
September 2013,762000.0,511451000.0
December 2013,582000.0,512212000.0
March 2014,583000.0,525815000.0
June 2014,353000.0,530465000.0
September 2014,479000.0,522843000.0
December 2014,668000.0,508938000.0
March 2015,694000.0,522478000.0
June 2015,695000.0,521185000.0
September 2015,699000.0,519894000.0
December 2015,978000.0,510180000.0
March 2016,941000.0,518016000.0
June 2016,810000.0,526089000.0
September 2016,782000.0,528063000.0
December 2016,740000.0,525600000.0
March 2017,938000.0,545586000.0
June 2017,987000.0,536931000.0
September 2017,862000.0,542353000.0
December 2017,497000.0,546219000.0
March 2018,711000.0,551459000.0
