,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,77825.0,-85589.0,,,
September 2010,59251.0,-64072.0,,,
December 2010,41573.0,-46924.0,,,
March 2011,56253.0,-62623.0,54781.0,13794.0,40987.0
June 2011,40983.0,-46584.0,42889.0,39393.0,1137.0
September 2011,71143.0,-77161.0,124260.0,60861.0,62437.0
December 2011,61162.0,-67179.0,70110.0,7635.0,62437.0
March 2012,78180.0,-84201.0,54781.0,13794.0,40987.0
June 2012,44996.0,-69413.75,73086.0,32617.0,40469.0
September 2012,118600.0,-69413.75,75861.0,35910.0,39951.0
December 2012,59556.0,-69413.75,52408.0,12975.0,39433.0
March 2013,29936.0,-69413.75,48040.0,9125.0,38915.0
June 2013,43282.0,-49418.0,48585.0,10188.0,38397.0
September 2013,23909.0,-30113.0,44862.0,6983.0,37879.0
December 2013,52329.0,-58579.0,70580.0,33219.0,37361.0
March 2014,15933.0,-22266.0,60826.0,23983.0,36843.0
June 2014,18521.0,-24855.0,60486.0,24161.0,36325.0
September 2014,16092.0,-22499.0,52548.0,16741.0,35807.0
December 2014,23420.0,-29865.0,51570.0,16280.0,35290.0
March 2015,44113.0,-55484.0,139225.0,138088.0,1137.0
June 2015,13799.0,-22348.0,130597.0,129460.0,1137.0
September 2015,25917.0,-34465.0,115695.0,115695.0,
December 2015,16126.0,-24740.0,107269.0,107269.0,
March 2016,8107.0,-16923.0,99087.0,78979.0,20108.0
June 2016,16686.0,-24692.0,99561.0,70944.0,28617.0
September 2016,9582.0,-20059.0,132572.0,89710.0,42862.0
December 2016,8067.0,-16844.0,129717.0,76084.0,53633.0
March 2017,9069.0,-17556.0,126796.0,60400.0,66396.0
June 2017,10227.0,-23596.0,230394.0,46743.0,183651.0
September 2017,46983.0,-62039.0,262569.0,63352.0,199217.0
December 2017,8761.0,-21517.0,261879.0,51662.0,210217.0
March 2018,132502.0,-143890.0,142482.0,42482.0,100000.0
June 2018,35848.0,-45634.0,,,
September 2018,26238.0,-53672.0,111235.0,11235.0,100000.0
December 2018,20246.0,-31277.0,111516.0,11516.0,100000.0
March 2019,21209.0,-31142.0,110594.0,10594.0,100000.0
June 2019,35701.0,-45634.0,118098.0,18098.0,100000.0
September 2019,24268.0,-34202.0,110435.0,10435.0,100000.0
