,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,-588000.0,,,
June 2010,-540000.0,,,
September 2010,-452000.0,,,
December 2010,-749000.0,11290000.0,10815000.0,475000.0
March 2011,-490000.0,,,
June 2011,-411000.0,10349000.0,9944000.0,405000.0
September 2011,-534000.0,9832000.0,9512000.0,320000.0
December 2011,-541000.0,9247000.0,8917000.0,330000.0
March 2012,-464000.0,8785000.0,8463000.0,322000.0
June 2012,-378000.0,8374000.0,8057000.0,317000.0
September 2012,-307000.0,8032000.0,7718000.0,314000.0
December 2012,-373000.0,7703000.0,7408000.0,295000.0
March 2013,-908500.0,7172000.0,3972000.0,3200000.0
June 2013,-908500.0,6335000.0,1914000.0,4421000.0
September 2013,-908500.0,6185000.0,2308000.0,3877000.0
December 2013,-908500.0,8273000.0,2004000.0,6269000.0
March 2014,-1062000.0,7187000.0,1770000.0,5417000.0
June 2014,-1037000.0,6151000.0,1585000.0,4566000.0
September 2014,-4649000.0,1679000.0,1443000.0,236000.0
December 2014,-243000.0,1344000.0,1121000.0,223000.0
March 2015,-284000.0,1047000.0,832000.0,215000.0
June 2015,-192000.0,806000.0,599000.0,207000.0
September 2015,-150000.0,626000.0,442000.0,184000.0
