,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,278381.0,-277083.25,,
December 2010,224172.0,-277083.25,9754959.0,4332390.0
March 2011,356238.0,-277083.25,,
June 2011,736268.0,-277083.25,9214379.0,4139238.0
September 2011,501563.0,-412259.0,9569959.0,3961528.0
December 2011,625253.0,-421943.0,10139350.0,4485334.0
March 2012,346013.0,-281962.0,10278506.0,4652059.0
June 2012,428426.0,-1809320.0,8173269.0,4549441.0
September 2012,333508.0,-1393202.0,7314559.0,4576308.0
December 2012,368864.0,-256860.0,7571447.0,4730842.0
March 2013,144161.0,-1419510.0,6289519.0,3621331.0
June 2013,483613.0,-576432.0,5367231.0,3116482.0
September 2013,260335.0,-255882.0,5585085.0,3353679.0
December 2013,581182.0,-514440.0,11856271.0,4110749.0
March 2014,513899.0,-674564.0,11605120.0,3957813.0
June 2014,484364.0,-3317036.0,8820291.0,1421345.0
September 2014,329218.0,-571193.0,8908638.0,1536356.0
December 2014,503748.0,-746354.0,9033321.0,1613772.0
March 2015,381055.0,-569633.0,8922134.0,1547526.0
June 2015,64750.0,-2017314.0,8344160.0,978255.0
September 2015,353812.0,-750623.0,8589935.0,1522495.0
December 2015,1251964.0,-1779350.0,8494546.0,1606630.0
March 2016,58817.0,-620317.0,8669569.0,1771704.0
