,NetIncomeLoss,Assets,AssetsCurrent
September 2006,-32651.0,,
December 2006,-32651.0,,
March 2007,-7531.25,,
June 2007,-7531.25,,
September 2007,-7531.25,,
December 2007,-7531.25,,
March 2008,-2521.25,,
June 2008,-2521.25,,
September 2008,-2521.25,,
December 2008,-2521.25,,
March 2009,-2739.0,,
June 2009,-2739.0,,
September 2009,-2739.0,,
December 2009,-2739.0,,
March 2010,-5561.0,,
June 2010,-5561.0,,
September 2010,-6749.0,,
December 2010,-10158.0,46003.0,46003.0
March 2011,-4777.0,,
June 2011,-7436.0,,
September 2011,-14804.0,1090.0,1090.0
December 2011,-4643.0,465.0,465.0
March 2012,-8439.0,564.0,564.0
June 2012,-4405.0,429.0,429.0
September 2012,-4881.0,526.0,526.0
December 2012,-4819.0,526.0,526.0
March 2013,-9382.0,1494.0,1494.0
June 2013,-5217.0,1430.0,1430.0
September 2013,-5323.0,1498.0,1498.0
December 2013,-5857.0,1593.0,1593.0
March 2014,-9689.0,1485.0,1485.0
