,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,,,,-4881.25,,,
December 2008,,,,-4881.25,,,
March 2009,,,,-4881.25,,,
June 2009,,,,-4881.25,,,
September 2009,,,,-6035.25,,,
December 2009,,,,-6035.25,,,
March 2010,,,,-6035.25,,,
June 2010,,,,-6035.25,,,
September 2010,,,,-15695.0,,,
December 2010,,,,-3486.0,,,
March 2011,,,,-2130.0,,,
June 2011,,,,2493.0,,,
September 2011,,,,-7293.0,,,
December 2011,,,,-2323.0,,,
March 2012,,,,-2844.0,,,
June 2012,,,,-18484.0,,,
September 2012,,,,-21440.0,,,
December 2012,,,,-27157.0,,,
March 2013,,,,-14522.0,,,
June 2013,,,,-24470.0,,,
September 2013,106597.5,,,-95271.0,,,
December 2013,106597.5,,,-70125.0,,,
March 2014,153049.0,,,-37068.0,,,
June 2014,384362.0,,,-478730.0,,,
September 2014,370985.5,,309488.25,-304418.0,,,
December 2014,370985.5,,309488.25,-362275.0,,,
March 2015,192798.0,,309488.25,-24206.0,,,
June 2015,303184.0,,309488.25,1348359.0,,,
September 2015,363652.0,,16276.75,-212343.0,,,
December 2015,271482.0,,16276.75,-226000.0,,,
March 2016,408402.0,,16276.75,278719.0,,,
June 2016,680327.0,,16276.75,-449.0,,,
September 2016,706852.0,,706852.0,-651000.0,,,
December 2016,479365.0,,479365.0,-320567.0,,,
March 2017,550202.0,,550202.0,-108656.0,,,
June 2017,3657214.0,,857497.0,-3483000.0,,,
September 2017,886152.0,919.25,79002.0,-856.0,,,
December 2017,725489.0,919.25,113730.0,-668986.0,,,
March 2018,797142.0,919.25,797142.0,-682.0,,,
June 2018,1078972.0,919.25,-639245.0,841.0,,,
September 2018,1653884.0,3047.0,99217.0,1375767.0,,,
December 2018,2846330.0,76126.0,114357.0,1617499.0,,,
March 2019,919919.0,122021.5,,91788.0,,,
June 2019,6152786.0,122021.5,,-4170347.0,,,
September 2019,3315955.0,97123.0,,-3867733.0,,,
December 2019,8578283.0,421738.0,,-7499966.0,,,
March 2020,527539.0,0.0,,-3493647.0,,,
