,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,16775500.0,-397500.0,,,
June 2009,16775500.0,-397500.0,,,
September 2009,16775500.0,-397500.0,,,
December 2009,16775500.0,-397500.0,,,
March 2010,15710000.0,1563000.0,,,
June 2010,16202000.0,1594000.0,,,
September 2010,16250000.0,-763000.0,,,
December 2010,16072000.0,-484000.0,349338000.0,38762000.0,65404000.0
March 2011,16073000.0,1771000.0,,,
June 2011,16388000.0,-7913000.0,343302000.0,46985000.0,
September 2011,16868000.0,533000.0,335525000.0,42994000.0,
December 2011,15926000.0,-12000.0,333885000.0,37072000.0,63608000.0
March 2012,17330000.0,4292000.0,337975000.0,43696000.0,
June 2012,17513000.0,2162000.0,341614000.0,44516000.0,
