,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,6961000.0,,,
June 2011,6961000.0,,,
September 2011,6961000.0,,,
December 2011,6961000.0,1597136000.0,,
March 2012,22836000.0,,,
June 2012,37265000.0,,,
September 2012,-206000.0,,,
December 2012,9681000.0,2119511000.0,444859000.0,93133000.0
March 2013,14233000.0,,,
June 2013,7176000.0,2150753000.0,554289000.0,89278000.0
September 2013,-18684000.0,1986125000.0,477167000.0,83680000.0
December 2013,-22460000.0,2015845000.0,447771000.0,81646000.0
March 2014,-18557000.0,2063090000.0,456585000.0,79258000.0
June 2014,21710000.0,2246753000.0,439865000.0,75915000.0
September 2014,-1770000.0,2375514000.0,563797000.0,73482000.0
December 2014,-9362000.0,2290293000.0,474054000.0,49186000.0
March 2015,-37601000.0,2285305000.0,514600000.0,71102000.0
June 2015,-74670000.0,2107203000.0,419790000.0,97662000.0
September 2015,-48529000.0,2028369000.0,356486000.0,95797000.0
December 2015,-60591000.0,1902618000.0,332562000.0,39636000.0
March 2016,-59563000.0,1793868000.0,243198000.0,40164000.0
June 2016,-84506000.0,1712762000.0,218363000.0,38970000.0
