,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,640170.0,640170.0,-898438.0,,,
September 2010,685940.0,685940.0,-850415.0,,,
December 2010,661767.0,661767.0,-531824.0,,,
March 2011,765670.0,765670.0,-2304956.0,,,
June 2011,514494.0,514494.0,-346268.0,,,
September 2011,981168.0,731168.0,-384203.0,,,
December 2011,345365.0,345365.0,182992.0,,,
March 2012,1031222.0,755475.0,-1991488.0,,,
June 2012,701335.0,701335.0,-438365.0,,,
September 2012,9457101.0,4161401.0,-9015320.0,,,
December 2012,1679868.0,1679868.0,-2043137.0,,,
March 2013,-2667562.0,-2643722.0,-1638704.0,,,
