,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,259116.0,106140.0,,-371834.0,,,
June 2010,312630.0,106452.0,,-407844.0,,,
September 2010,258857.0,108323.0,,-255721.0,,,
December 2010,187898.0,49063.0,,503340.0,283029.0,53705.0,229324.0
March 2011,139621.0,44281.0,,-279115.0,,,
June 2011,135260.0,38903.0,,-41428.0,310116.0,137640.0,172476.0
September 2011,154625.0,39556.0,,-176577.0,237175.0,87396.0,149779.0
December 2011,143172.0,41722.0,,-540848.0,88345.0,43894.0,44451.0
March 2012,134660.0,39385.0,,-272234.0,67299.0,43868.0,23431.0
June 2012,108935.0,29322.0,,-433425.0,,,
September 2012,114926.0,21377.0,,-352616.0,50127.0,45130.0,4997.0
December 2012,124913.0,25016.0,,-138288.0,41236.0,41236.0,0.0
March 2013,85231.0,14930.0,,-200647.0,54646.0,54646.0,0.0
June 2013,125651.0,12661.0,,-179560.0,58038.0,58038.0,
September 2013,95915.0,14031.0,,-45197.0,51007.0,51007.0,
December 2013,430058.0,14305.0,,-466735.0,43492.0,43492.0,
March 2014,104880.0,10735.0,94145.0,-263580.0,245768.0,245768.0,
June 2014,210355.0,12259.0,92595.0,3110785.0,433753.0,433753.0,
September 2014,114095.0,17082.0,97013.0,195176.0,145113.0,145113.0,
December 2014,270337.0,0.0,270337.0,-360634.0,309940.0,309940.0,
March 2015,254716.0,3284.0,190326.0,-77957.0,225436.0,225436.0,
June 2015,41676.0,1072.0,114532.0,-430167.0,196742.0,196742.0,
September 2015,1277.0,397.0,98178.0,-1277.0,148337.0,148337.0,
December 2015,0.0,-169.0,-96901.0,0.0,109983.0,109983.0,
March 2016,23875.0,,62183.0,64844.0,145692.0,145692.0,
June 2016,108986.0,,2891.0,45292.0,429344.0,429344.0,
September 2016,73950.0,,8480.0,20378.0,516712.0,514852.0,1860.0
December 2016,180919.0,,-45797.0,-3563571.0,479676.0,478879.0,797.0
March 2017,262496.0,,14591.0,-1497840.0,887730.0,886933.0,797.0
June 2017,289135.0,,32809.0,-1461759.0,564417.0,563620.0,797.0
September 2017,154042.0,,6236.0,-1029995.0,488054.0,488054.0,
