,NetIncomeLoss,Assets
March 2008,15885750.0,
June 2008,15885750.0,
September 2008,15885750.0,
December 2008,15885750.0,
March 2009,14729000.0,
June 2009,24260000.0,
September 2009,22502000.0,
December 2009,1180000.0,4721637000.0
March 2010,16964000.0,
June 2010,21835000.0,4517670000.0
September 2010,15189000.0,4459172000.0
December 2010,7713000.0,4362466000.0
March 2011,18185000.0,4330590000.0
June 2011,19893000.0,4326483000.0
September 2011,23515000.0,4309872000.0
December 2011,18460000.0,4295759000.0
March 2012,29346000.0,4299434000.0
June 2012,11503000.0,4270207000.0
September 2012,16261000.0,4269573000.0
December 2012,-10511000.0,4526045000.0
March 2013,13151000.0,4585269000.0
June 2013,26246000.0,4638064000.0
September 2013,5277000.0,4609263000.0
December 2013,-61533000.0,4515328000.0
March 2014,-17306000.0,4354343000.0
June 2014,57637000.0,4354772000.0
September 2014,2230000.0,4357197000.0
December 2014,-10392000.0,4192247000.0
March 2015,-2835000.0,4198854000.0
June 2015,39762000.0,4153465000.0
September 2015,-142422000.0,4001902000.0
December 2015,-35513000.0,4053963000.0
March 2016,69475000.0,4228450000.0
June 2016,54055000.0,4213540000.0
