,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2013,-511.0,0.0,,
June 2013,1500.0,-1500.0,,
September 2013,1533.0,-1533.0,0.0,0.0
December 2013,1111.0,-1111.0,0.0,
March 2014,1667.0,-1667.0,0.0,
June 2014,1167.0,-1167.0,,
September 2014,1850.0,-1850.0,,
December 2014,2550.0,-2550.0,,
March 2015,3567.0,-3567.0,,
June 2015,1996.0,-1996.0,,
September 2015,,,,
December 2015,,,,
March 2016,,,,
June 2016,,,,
September 2016,,,,
December 2016,,,,
March 2017,,-582.5,,
June 2017,,-582.5,,
September 2017,,-582.5,,
December 2017,,-582.5,,
March 2018,,-2878.0,,
June 2018,,-1398.0,,
September 2018,,-8274.0,,
December 2018,,-10085.0,,
March 2019,,-1117.0,,
June 2019,,-1371.0,,
September 2019,,-17615.0,,
December 2019,,-7894.0,0.0,
March 2020,,-1135.0,,
June 2020,,-8845.0,,
September 2020,,-7708.0,,
December 2020,,-7185.0,0.0,
March 2021,,-15102.0,0.0,
June 2021,,-11699.0,0.0,
September 2021,,-26944.0,0.0,
December 2021,,-14748.0,0.0,
March 2022,,-6924.0,0.0,
June 2022,,-16469.0,0.0,
