,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,100500000.0,-217750000.0,,
June 2009,100500000.0,-217750000.0,,
September 2009,100500000.0,-217750000.0,,
December 2009,100500000.0,-217750000.0,,
March 2010,112000000.0,-21000000.0,,
June 2010,96000000.0,22000000.0,,
September 2010,79000000.0,25000000.0,,
December 2010,106000000.0,-69000000.0,4500000000.0,1510000000.0
March 2011,79000000.0,-23000000.0,,
June 2011,97000000.0,306000000.0,3680000000.0,743000000.0
September 2011,89000000.0,-26000000.0,3435000000.0,485000000.0
December 2011,132000000.0,-82000000.0,3344000000.0,475000000.0
March 2012,105000000.0,-11000000.0,3352000000.0,541000000.0
June 2012,86000000.0,-20000000.0,3332000000.0,562000000.0
September 2012,110000000.0,-41000000.0,3352000000.0,617000000.0
December 2012,145000000.0,-164000000.0,3158000000.0,432000000.0
March 2013,94000000.0,-10000000.0,3206000000.0,572000000.0
June 2013,106000000.0,-105000000.0,3133000000.0,529000000.0
September 2013,90000000.0,-27000000.0,3164000000.0,576000000.0
December 2013,106000000.0,-50000000.0,3088000000.0,466000000.0
March 2014,88000000.0,-29000000.0,3189000000.0,560000000.0
June 2014,97000000.0,4000000.0,3016000000.0,421000000.0
