,NetIncomeLoss,Assets
March 2010,255000.0,
June 2010,-2670000.0,
September 2010,310000.0,
December 2010,-1768000.0,353104000.0
March 2011,262000.0,
June 2011,590000.0,353282000.0
September 2011,637000.0,359460000.0
December 2011,430000.0,361175000.0
March 2012,3360000.0,361799000.0
June 2012,95000.0,
September 2012,584000.0,368894000.0
December 2012,557000.0,370451000.0
March 2013,525000.0,376945000.0
June 2013,642000.0,391861000.0
September 2013,772000.0,385052000.0
December 2013,790000.0,402437000.0
March 2014,803000.0,410743000.0
June 2014,833000.0,417361000.0
September 2014,777000.0,417913000.0
December 2014,1002000.0,428209000.0
March 2015,776000.0,437369000.0
June 2015,863000.0,449346000.0
September 2015,855000.0,472973000.0
December 2015,1060000.0,479385000.0
March 2016,801000.0,493322000.0
June 2016,224000.0,505389000.0
September 2016,903000.0,507712000.0
December 2016,591000.0,517290000.0
March 2017,765000.0,534313000.0
June 2017,434000.0,547950000.0
September 2017,917000.0,551447000.0
December 2017,380000.0,550253000.0
March 2018,1190000.0,551207000.0
June 2018,973000.0,558108000.0
September 2018,1332000.0,558741000.0
December 2018,459000.0,564978000.0
