,NetIncomeLoss,Assets
March 2009,-107250.0,
June 2009,-107250.0,
September 2009,-107250.0,
December 2009,-107250.0,
March 2010,-467000.0,
June 2010,931000.0,
September 2010,-318000.0,
December 2010,1293000.0,165015000.0
March 2011,509000.0,
June 2011,-287000.0,129405000.0
September 2011,880000.0,125997000.0
December 2011,2233000.0,129795000.0
March 2012,1019000.0,140328000.0
June 2012,1243000.0,143092000.0
September 2012,1307000.0,147662000.0
December 2012,2074000.0,152742000.0
March 2013,1452000.0,198612000.0
June 2013,1842000.0,162546000.0
September 2013,1820000.0,176971000.0
December 2013,,198612000.0
March 2014,1391000.0,192448000.0
June 2014,1394000.0,200896000.0
