,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,77058.5,13988.0,,,
June 2010,77058.5,13988.0,,,
September 2010,80375.0,11686.0,,,
December 2010,,,1223993.0,780907.0,
March 2011,627723.0,-731970.0,,,
June 2011,627723.0,-731970.0,,,
September 2011,1037690.0,-1099646.0,568798.0,510250.0,
December 2011,,,,,
March 2012,129506.0,324562.0,,,
June 2012,33959.333333333336,-905605.0,,,
September 2012,33959.333333333336,-905605.0,,,
December 2012,33959.333333333336,-905605.0,2333.0,2333.0,
March 2013,460351.0,-5043117.0,323.0,323.0,
June 2013,166000.0,-196666.66666666666,,,
September 2013,166000.0,-196666.66666666666,,,
December 2013,166000.0,-196666.66666666666,240000.0,81000.0,159000.0
March 2014,2583000.0,-523000.0,,,
June 2014,1920000.0,-726000.0,,,
September 2014,2221000.0,-390000.0,,,
December 2014,14713000.0,-219327000.0,10989000.0,4057000.0,6932000.0
March 2015,2450000.0,104420000.0,10280000.0,3591000.0,6689000.0
June 2015,2670000.0,308843000.0,11650000.0,5163000.0,6487000.0
September 2015,2349000.0,5840000.0,7896000.0,1698000.0,6198000.0
