,OperatingExpenses,NetIncomeLoss,Assets
March 2010,350744.75,0.0,
June 2010,350744.75,-680768.0,
September 2010,350744.75,-340961.0,
December 2010,350744.75,-381250.0,10192459.0
March 2011,278593.0,-278593.0,
June 2011,707562.3333333334,-309574.0,23283962.0
September 2011,707562.3333333334,-442097.0,27957791.0
December 2011,707562.3333333334,-978987.0,41386584.0
March 2012,1310291.0,-830971.0,58465149.0
June 2012,,-1038792.0,76358010.0
September 2012,,-781364.0,90472394.0
December 2012,,-472825.0,114890689.0
March 2013,,-655794.0,144510971.0
June 2013,,-757662.0,180194394.0
September 2013,,-825954.0,206274049.0
December 2013,,-1042809.0,272492393.0
March 2014,,96731.0,342116077.0
June 2014,,-655509.0,399310340.0
September 2014,,-639756.0,439154027.0
December 2014,,-990470.0,478276500.0
March 2015,,10317905.0,460684716.0
June 2015,,-624256.0,492928560.0
September 2015,,6283327.0,499779898.0
December 2015,,14925654.0,440482790.0
March 2016,,-1604519.0,464198992.0
June 2016,,15836873.0,457586065.0
