,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2011,47016.25,-391252.0,,
June 2011,47016.25,-391252.0,2099898.0,2021281.0
September 2011,47016.25,-391252.0,984038.0,916995.0
December 2011,47016.25,-391252.0,999454.0,935503.0
March 2012,367889.0,-367889.0,580636.0,538454.0
June 2012,-68217.33333333333,1113453.0,564303.0,509569.0
September 2012,-68217.33333333333,-81618.5,471700.0,419232.0
December 2012,-68217.33333333333,-81618.5,263438.0,208116.0
March 2013,204652.0,-204652.0,136981.0,85324.0
June 2013,180916.0,-180916.0,652576.0,604824.0
September 2013,387556.0,-387556.0,200184.0,150475.0
December 2013,918071.0,-918071.0,638398.0,593480.0
March 2014,514315.0,-514315.0,512429.0,471051.0
June 2014,492345.0,-492345.0,435645.0,397373.0
September 2014,356151.0,-206151.0,564358.0,530499.0
December 2014,930923.0,-930943.0,420159.0,387446.0
March 2015,,-537990.0,338662.0,311349.0
June 2015,,-231491.0,338640.0,313027.0
September 2015,,-537207.0,529557.0,509372.0
December 2015,,-842700.0,318100.0,301332.0
March 2016,,-541031.0,314667.0,300670.0
June 2016,,-544495.0,189876.0,179696.0
