,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2012,11145.0,,358607.6666666667,,,
September 2012,11145.0,,358607.6666666667,,,
December 2012,11145.0,,358607.6666666667,,,
March 2013,3569.0,,274708.0,,,
June 2013,-78895.0,-81275.0,993349.0,,,
September 2013,-78895.0,-81275.0,993349.0,,,
December 2013,-78895.0,-81275.0,993349.0,,,
March 2014,40756.0,38078.5,-28542.0,,,
June 2014,40756.0,38078.5,-28542.0,,,
September 2014,27553.0,24876.0,-8150.0,,,
December 2014,-24394.0,-27071.0,18511.0,51546.0,48867.0,
March 2015,-33827.0,-34280.5,57239.0,,,
June 2015,-33827.0,-34280.5,57239.0,,,
September 2015,752.0,752.0,26769.0,57187.0,57187.0,
December 2015,68321.0,69228.0,-1398.0,31554.0,31554.0,
March 2016,31407.0,-388.0,-159219.0,,,
June 2016,38303.0,-388.0,-214736.0,,,
September 2016,33067.0,-388.0,-165037.0,,,
December 2016,-104329.0,-388.0,491817.0,863673.0,209762.0,
March 2017,269518.0,,-236140.0,,,
June 2017,252631.0,,-155994.0,997378.0,270640.0,
September 2017,173298.0,,-405813.0,1154438.0,449263.0,
December 2017,55602.0,,-753517.0,2143750.0,1460139.0,
March 2018,1345850.0,,-1354164.0,2041168.0,1374961.0,
June 2018,706941.0,,-716287.0,2286326.0,1637523.0,
September 2018,845618.0,,-856367.0,2108059.0,1476660.0,
December 2018,836576.0,,-1614317.0,2238426.0,1621392.0,0.0
March 2019,897623.0,,-900900.0,1638575.0,1056317.0,
June 2019,,,,1977190.0,1392208.0,0.0
September 2019,,,,1182281.0,613324.0,0.0
