,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,5210434.5,3981653.5,55771.5,,
June 2012,5210434.5,3981653.5,55771.5,,
September 2012,5210434.5,3981653.5,55771.5,,
December 2012,5210434.5,3981653.5,55771.5,,
March 2013,5132205.0,3792313.5,-4587000.0,,
June 2013,5132205.0,3792313.5,-4136000.0,,
September 2013,4844319.0,3527624.0,179483.0,,
December 2013,5213602.0,3804311.0,9706000.0,34027754.0,33422795.0
March 2014,5807909.0,4548012.0,-4888886.0,,
June 2014,6245640.0,4877246.0,-5130164.0,,
September 2014,7895667.0,4799268.0,-1809000.0,69866207.0,69260548.0
December 2014,7269474.0,5080317.0,-7275000.0,67659865.0,66834493.0
March 2015,9616972.0,7505916.0,-9707082.0,91158890.0,73238424.0
June 2015,10032180.0,7772822.0,-9761000.0,83523762.0,71245093.0
September 2015,13337165.0,10665585.0,-13065556.0,72072227.0,71347599.0
December 2015,11883353.0,9607071.0,-11449000.0,61846343.0,61137003.0
March 2016,10133617.0,7636295.0,-10007727.0,88328297.0,87658401.0
June 2016,10538808.0,7878900.0,-10410047.0,79187079.0,78501107.0
