,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2012,5000.0,0.0,-5000.0,,
December 2012,33925.0,8000.0,-33925.0,1150453.0,948445.0
March 2013,49935.0,15045.0,-48192.0,1109673.0,911041.0
June 2013,326331.0,288807.0,-324327.0,971145.0,775889.0
September 2013,217324.0,187570.0,-221754.0,1045641.0,853761.0
December 2013,166140.0,38452.0,-176436.0,912321.0,818070.0
March 2014,48413.0,6782.0,-57118.0,889407.0,796844.0
June 2014,57308.0,33730.0,-66019.0,847138.0,756263.0
September 2014,89139.0,53315.0,-99245.0,5988036.0,748070.0
December 2014,4504906.0,83587.0,-4515288.0,1499511.0,555506.0
March 2015,348151.0,119115.0,-363195.0,2368478.0,482623.0
June 2015,510295.0,115138.0,-527497.0,3844798.0,2350027.0
September 2015,474744.0,196842.0,-349137.0,4469356.0,2098630.0
December 2015,1304437.0,1178499.0,-1324768.0,4245590.0,2011777.0
March 2016,316008.0,163806.0,-341282.0,3977639.0,1948871.0
June 2016,423081.0,253214.0,-457783.0,3647372.0,1844388.0
September 2016,600477.0,418631.0,-650160.0,3070987.0,1458126.0
December 2016,320755.0,86683.0,-425023.0,2745861.0,1336937.0
March 2017,614656.0,439930.0,-465338.0,1815998.0,544530.0
June 2017,651889.0,560000.0,-3043841.0,154078.0,4642.0
