,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2010,410182.0,960291.0,,
September 2010,458771.0,2024529.0,,
December 2010,389665.0,-1441361.0,,
March 2011,350141.0,-2217518.0,5874122.0,4849398.0
June 2011,234302.0,243670.0,,
September 2011,298481.0,345408.0,4758781.0,4368515.0
December 2011,368852.0,-334496.0,4569731.0,4188081.0
March 2012,18783.0,-1137510.0,4962595.0,4589561.0
June 2012,131173.0,-79217.0,,
September 2012,161454.0,122150.0,2966766.0,2610964.0
December 2012,167748.0,-149282.0,2656348.0,2309512.0
March 2013,104712.0,-108282.0,2453307.0,2114469.0
June 2013,149023.0,-148299.0,2305008.0,1974486.0
September 2013,210145.0,-209421.0,2104141.0,1781935.0
December 2013,234294.0,-232965.0,1871335.0,415208.0
March 2014,173590.0,-13431.0,1728677.0,380866.0
June 2014,325642.0,-325642.0,1609593.0,1412354.0
September 2014,192173.0,-284943.0,2530209.0,2430209.0
December 2014,229318.0,-203287.0,3127784.0,1085300.0
March 2015,10296469.0,-10229669.0,16550886.0,769140.0
June 2015,798996.0,-690953.0,16602198.0,902441.0
September 2015,954659.0,-799746.0,15210618.0,569130.0
December 2015,1596727.0,-1504405.0,14829253.0,440552.0
March 2016,14386946.0,-12704897.0,2783807.0,610965.0
June 2016,1059588.0,-748356.0,3274185.0,602927.0
September 2016,1662355.0,-1282687.0,3070597.0,331788.0
December 2016,1193927.0,-1073304.0,3174290.0,405741.0
March 2017,1010954.0,-1144929.0,2151873.0,342442.0
June 2017,502594.0,-358446.0,2047966.0,268015.0
