,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,1349363.0,408790.25,940572.75,557150.25,,,
June 2009,1349363.0,408790.25,940572.75,557150.25,,,
September 2009,1349363.0,408790.25,940572.75,557150.25,,,
December 2009,1349363.0,408790.25,940572.75,557150.25,,,
March 2010,1405753.0,415796.0,989957.0,333743.0,,,
June 2010,1436733.0,502956.0,933777.0,586738.0,,,
September 2010,1408000.0,495784.0,912216.0,782295.0,,,
December 2010,1427592.0,472782.0,954810.0,1284616.0,22987000.0,20601287.0,
March 2011,1394174.0,474568.0,919606.0,301577.0,,,
June 2011,1453300.0,524208.0,929092.0,-21372.0,22776479.0,20477217.0,
September 2011,1489511.0,506618.0,982893.0,541000.0,23615085.0,21372199.0,
December 2011,1430140.0,487789.0,942351.0,699469.0,24082771.0,21884150.0,
March 2012,1558085.0,553269.0,1004816.0,-76109.0,24194410.0,22100670.0,
June 2012,1975177.0,627633.0,1347544.0,551670.0,25056575.0,18608319.0,
September 2012,2276711.0,1026573.0,1250138.0,490452.0,26305245.0,19859127.0,
December 2012,2850096.0,1176918.0,1673178.0,176787.0,26910046.0,20566543.0,4645285.0
March 2013,2604142.0,970139.0,1634003.0,30202.0,27082011.0,19779550.0,
June 2013,2443388.0,976254.0,1467134.0,-53170.0,27203912.0,19964696.0,
September 2013,2214620.0,797986.0,1416634.0,486975.0,27911750.0,20745678.0,5548286.0
December 2013,2301030.0,693871.0,1607159.0,331898.0,28142885.0,21091852.0,
March 2014,2528798.0,868949.0,1659849.0,-540218.0,28804662.0,21880651.0,
June 2014,2640380.0,716167.0,1924213.0,254194.0,29714164.0,22562829.0,
September 2014,2499837.0,839704.0,1660133.0,150333.0,27333639.0,20188363.0,
December 2014,2345945.0,942352.0,1403593.0,620599.0,28351541.0,21138649.0,
March 2015,2501250.0,825771.0,1675479.0,-735076.0,27036400.0,19951806.0,
