,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,231306.5,,27727.0,,,
June 2011,231306.5,,27727.0,,,
September 2011,226819.0,,55213.0,,,
December 2011,973556.0,,-458105.0,2231531.0,953008.0,
March 2012,247159.0,,93046.0,,,
June 2012,234538.0,,173900.0,,,
September 2012,437825.0,,-126556.0,2231106.0,955251.0,
December 2012,1419915.0,,-718347.0,1368505.0,863817.0,
March 2013,344815.0,,31332.0,1430409.0,926007.0,
June 2013,290412.0,,53830.0,1439486.0,935157.0,
September 2013,426606.0,,23691.0,2379024.0,1874729.0,
December 2013,340953.0,,-127991.0,2305923.0,1734410.0,
March 2014,354592.0,,-267109.0,2219351.0,1619649.0,
June 2014,394739.0,,-77348.0,1993104.0,1393421.0,
September 2014,360441.0,,-139678.0,1913351.0,1313684.0,
December 2014,411064.0,,-1077875.0,1241594.0,1213269.0,
March 2015,376837.0,,-129074.0,1195997.0,1167688.0,
June 2015,326884.0,,-157114.0,1161663.0,1133371.0,
September 2015,386889.0,,-888757.0,1112050.0,1097886.0,
December 2015,340725.0,,925626.0,1121108.0,1106960.0,
March 2016,337434.0,,16944.0,1034124.0,1019993.0,
June 2016,322989.0,,-49176.0,998410.0,998407.0,
September 2016,304968.0,,-88663.0,840865.0,840865.0,
December 2016,325284.0,,-162778.0,740539.0,740539.0,
March 2017,360153.0,1363797.0,-70937.0,734367.0,734367.0,
June 2017,302796.0,1363797.0,-46259.0,714648.0,714648.0,
September 2017,157084.0,1363797.0,-164798.0,661521.0,661521.0,
December 2017,427455.0,1363797.0,-98565.0,590046.0,590046.0,1039511.0
March 2018,323022.0,1114867.0,-111645.0,584070.0,584070.0,
June 2018,1284165.0,904599.0,-1490226.0,600222.0,600222.0,
September 2018,212938.0,1272264.0,-294938.0,432857.0,432857.0,
December 2018,4312654.0,1321819.0,-5152013.0,1642364.0,829176.0,813188.0
March 2019,1939328.0,1402410.0,-1747531.0,1246287.0,211242.0,1035045.0
June 2019,1355005.0,1243061.0,196324.0,1217300.0,1121262.0,96038.0
September 2019,1824152.0,1533564.0,-1730296.0,1684108.0,1593512.0,90596.0
