,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2010,269000000.0,94000000.0,,
March 2011,269000000.0,94000000.0,,
June 2011,269000000.0,94000000.0,,
September 2011,269000000.0,94000000.0,,
December 2011,274000000.0,93000000.0,,
March 2012,272000000.0,105000000.0,,
June 2012,277000000.0,102000000.0,,
September 2012,302000000.0,94000000.0,9260000000.0,440000000.0
December 2012,281000000.0,105000000.0,9528000000.0,652000000.0
March 2013,301000000.0,107000000.0,9710000000.0,734000000.0
June 2013,292000000.0,113000000.0,9655000000.0,616000000.0
September 2013,299000000.0,96000000.0,9913000000.0,580000000.0
December 2013,307000000.0,77000000.0,9875000000.0,536000000.0
March 2014,307000000.0,63000000.0,10147000000.0,764000000.0
June 2014,307000000.0,82000000.0,10133000000.0,663000000.0
September 2014,310000000.0,82000000.0,10549000000.0,409000000.0
December 2014,318000000.0,72000000.0,10660000000.0,436000000.0
March 2015,331000000.0,68000000.0,10637000000.0,412000000.0
June 2015,334000000.0,75000000.0,10701000000.0,408000000.0
September 2015,322000000.0,81000000.0,10726000000.0,399000000.0
December 2015,330000000.0,64000000.0,10711000000.0,377000000.0
March 2016,326000000.0,62000000.0,10823000000.0,377000000.0
