,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2011,3555.5,-868.75,-3555.5,,
March 2012,3555.5,-868.75,-3555.5,,
June 2012,1060.0,-868.75,-1060.0,,
September 2012,1459.0,-868.75,-1459.0,,
December 2012,3799.0,0.0,-4201.0,3155.0,
March 2013,1280.0,0.0,-1280.0,,
June 2013,1280.0,0.0,-1280.0,,
September 2013,4704.0,3475.0,3698.0,1796.0,
December 2013,7597.0,97.0,-7597.0,92.0,92.0
March 2014,14326.0,61.0,-14326.0,1195.0,
June 2014,1386.0,36.0,-1386.0,369.0,
September 2014,6183.0,84.0,-6183.0,233.0,
December 2014,7800.0,,-7800.0,0.0,
March 2015,5050.0,,-5050.0,0.0,
June 2015,5950.0,,-5950.0,0.0,
September 2015,,,,0.0,
December 2015,,,,,
March 2016,,,,,
June 2016,,,,,
September 2016,,,,,
December 2016,,,,,
March 2017,,,,,
June 2017,,,,,
September 2017,,,,,
December 2017,,,,,
March 2018,,,,,
June 2018,,,,,
September 2018,,,,,
December 2018,,,,,
March 2019,,,,,
June 2019,,,,,
September 2019,,,,,
December 2019,0.0,,0.0,,
March 2020,0.0,,-1500.0,,
June 2020,7954.0,,-7954.0,,
September 2020,3000.0,,-1500.0,,
December 2020,7420.0,,-7420.0,0.0,
March 2021,82226.0,,-82226.0,0.0,
June 2021,21498.0,,-21498.0,0.0,
September 2021,0.0,,0.0,,
December 2021,19677.0,,-19677.0,,
March 2022,12349.0,,-12349.0,,
