,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,10157750.0,56337750.0,13338750.0,,
March 2009,10157750.0,56337750.0,13338750.0,,
June 2009,10157750.0,56337750.0,13338750.0,,
September 2009,10157750.0,56337750.0,13338750.0,,
December 2009,11465000.0,59852000.0,31175000.0,,
March 2010,11690000.0,60354000.0,17539000.0,,
June 2010,11648000.0,54994000.0,16577000.0,,
September 2010,11562000.0,60732000.0,24698000.0,1592937000.0,457691000.0
December 2010,13510000.0,63323000.0,42392000.0,1592540000.0,488864000.0
March 2011,14145000.0,70581000.0,29312000.0,1700174000.0,548630000.0
June 2011,14390000.0,68540000.0,36331000.0,1798727000.0,587892000.0
September 2011,13485000.0,74637000.0,13758000.0,1726128000.0,581424000.0
December 2011,13286000.0,73646000.0,38277000.0,1451960000.0,354316000.0
March 2012,13638000.0,72667000.0,30521000.0,1457864000.0,338117000.0
June 2012,13092000.0,72434000.0,30298000.0,1413469000.0,350768000.0
September 2012,12606000.0,76912000.0,34736000.0,1494534000.0,409280000.0
December 2012,14095000.0,85853000.0,38200000.0,1567826000.0,416338000.0
March 2013,15102000.0,83992000.0,31800000.0,1561272000.0,443370000.0
June 2013,15700000.0,79800000.0,40550000.0,1609553000.0,481548000.0
September 2013,14649000.0,83372000.0,36100000.0,1738400000.0,563100000.0
December 2013,15100000.0,88000000.0,44200000.0,1780428000.0,560098000.0
March 2014,16400000.0,87200000.0,37300000.0,1821000000.0,598000000.0
June 2014,16600000.0,88100000.0,51500000.0,1869700000.0,663600000.0
September 2014,16500000.0,87600000.0,42700000.0,1811000000.0,687100000.0
December 2014,14800000.0,87800000.0,46000000.0,1793900000.0,708200000.0
March 2015,14200000.0,82100000.0,36000000.0,1711900000.0,733700000.0
June 2015,12900000.0,84000000.0,58800000.0,1839200000.0,810500000.0
September 2015,12900000.0,90200000.0,45400000.0,1902300000.0,876600000.0
December 2015,13300000.0,96400000.0,51300000.0,1873300000.0,875800000.0
