,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1359000.0,-3538750.0,,
June 2009,1359000.0,-3538750.0,,
September 2009,1359000.0,-3538750.0,,
December 2009,1359000.0,-3538750.0,,
March 2010,1144000.0,-2939000.0,,
June 2010,1039000.0,-2450000.0,,
September 2010,1398000.0,-2345000.0,,
December 2010,1393000.0,-1859000.0,23586000.0,19835000.0
March 2011,1166000.0,-2440000.0,,
June 2011,1404000.0,-2773000.0,18553000.0,15020000.0
September 2011,1898000.0,1511000.0,39687000.0,36176000.0
December 2011,2869000.0,-3240000.0,32401000.0,28971000.0
March 2012,4017000.0,-4847000.0,27934000.0,24628000.0
June 2012,4780000.0,-6754000.0,22466000.0,19266000.0
September 2012,2600000.0,5142000.0,21105000.0,17955000.0
December 2012,4082000.0,-1818000.0,17759000.0,14716000.0
March 2013,3367000.0,-1921000.0,12853000.0,9922000.0
June 2013,3477000.0,12116000.0,22335000.0,19522000.0
September 2013,2526000.0,579000.0,18963000.0,16270000.0
December 2013,2208000.0,-4993000.0,14165000.0,12734000.0
March 2014,2547000.0,-4679000.0,11420000.0,9617000.0
June 2014,2535000.0,37149000.0,4813000.0,3064000.0
September 2014,1901000.0,-3280000.0,2494000.0,816000.0
December 2014,2151000.0,-2429000.0,4905000.0,3308000.0
March 2015,2104000.0,-828000.0,4098000.0,2580000.0
June 2015,4108000.0,-6637000.0,4657000.0,3221000.0
