,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2006,28813.8,-880.0,,,
December 2006,28813.8,-880.0,,,
March 2007,28813.8,-880.0,,,
June 2007,28813.8,-5186.0,,,
September 2007,28813.8,-5186.0,,,
December 2007,28813.8,-5186.0,,,
March 2008,28813.8,-5186.0,,,
June 2008,28813.8,-87401.75,,,
September 2008,28813.8,-87401.75,,,
December 2008,28813.8,-87401.75,,,
March 2009,28813.8,-87401.75,,,
June 2009,28813.8,-15129.75,,,
September 2009,28813.8,-15129.75,,,
December 2009,28813.8,-15129.75,,,
March 2010,28813.8,-15129.75,,,
June 2010,862.0,-862.0,,,
September 2010,7294.0,-7294.0,,,
December 2010,1675.0,-1675.0,,,
March 2011,56157.0,-51557.0,215.0,215.0,0.0
June 2011,297.0,-297.0,215.0,215.0,
September 2011,15299.0,-15299.0,215.0,215.0,
December 2011,12028.0,-12028.0,215.0,215.0,0.0
March 2012,8289.0,-8289.0,215.0,215.0,
