,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,2765000000.0,13250000.0,,
June 2008,2765000000.0,13250000.0,,
September 2008,2765000000.0,13250000.0,,
December 2008,2765000000.0,13250000.0,,
March 2009,2573000000.0,26000000.0,,
June 2009,2630000000.0,-94000000.0,,
September 2009,2664000000.0,-127000000.0,,
December 2009,2632000000.0,430000000.0,,
March 2010,2516000000.0,16000000.0,,
June 2010,2606000000.0,-39000000.0,,
September 2010,2591000000.0,-218000000.0,,
December 2010,2749000000.0,374000000.0,,
March 2011,2507000000.0,-170000000.0,,
June 2011,2644000000.0,-146000000.0,,
September 2011,2635000000.0,-421000000.0,,
December 2011,2921000000.0,-2403000000.0,,
March 2012,2445000000.0,189000000.0,,
June 2012,2437000000.0,-132000000.0,,
September 2012,2496000000.0,-498000000.0,,
December 2012,3282000000.0,-489000000.0,,
March 2013,2218000000.0,-279000000.0,,
June 2013,2291000000.0,-194000000.0,,
September 2013,2262000000.0,-534000000.0,,
December 2013,2613000000.0,-358000000.0,,
March 2014,2089000000.0,-402000000.0,,
June 2014,2118000000.0,-573000000.0,,
September 2014,2011000000.0,-548000000.0,,
December 2014,2002000000.0,-159000000.0,,
March 2015,1681000000.0,-303000000.0,,
June 2015,1694000000.0,208000000.0,,
September 2015,1630000000.0,-454000000.0,,
December 2015,1852000000.0,-580000000.0,,
March 2016,1503000000.0,-471000000.0,,
June 2016,1484000000.0,-395000000.0,,
September 2016,1543000000.0,-748000000.0,,
December 2016,1579000000.0,-607000000.0,,
March 2017,1221000000.0,245000000.0,,
June 2017,1369000000.0,-251000000.0,,
September 2017,1339000000.0,-556000000.0,,
December 2017,1156000000.0,182000000.0,,
March 2018,906000000.0,-424000000.0,,
June 2018,864000000.0,-508000000.0,,
September 2018,856000000.0,-950000000.0,,
