,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,535597.0,,535597.0,-493359.0,,,
June 2010,363642.0,,363642.0,234524.0,,,
September 2010,1391176.0,,381975.0,-747498.0,,,
December 2010,1170644.0,,315566.0,-470317.0,4430258.0,4150318.0,5535.0
March 2011,630486.0,0.0,425530.0,687940.0,7206449.0,6945750.0,5535.0
June 2011,539584.0,0.0,334629.0,-407689.0,7683651.0,7402173.0,5535.0
September 2011,600998.0,,327427.0,-423766.0,8123194.0,7816815.0,45535.0
December 2011,798557.0,,536420.0,570271.0,9873990.0,9058701.0,703227.0
March 2012,722540.0,7085.5,484339.0,-259007.0,8085906.0,7289349.0,702707.0
June 2012,590282.0,7085.5,371969.0,-415251.0,10290984.0,9513158.0,702188.0
