,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,88680000.0,17788750.0,,
June 2009,88680000.0,17788750.0,,
September 2009,88680000.0,17788750.0,,
December 2009,88680000.0,17788750.0,,
March 2010,87255000.0,15808000.0,,
June 2010,90923000.0,16479000.0,,
September 2010,90382000.0,12563000.0,,
December 2010,127376000.0,40949000.0,,
March 2011,96276000.0,17810000.0,,
June 2011,109309000.0,20554000.0,,
September 2011,107035000.0,14982000.0,,
December 2011,136248000.0,44145000.0,,
March 2012,103353000.0,14832000.0,,
June 2012,115770000.0,23158000.0,,
September 2012,111478000.0,13305000.0,,
December 2012,152721000.0,28401000.0,,
March 2013,106233000.0,8088000.0,,
June 2013,114236000.0,14249000.0,,
September 2013,120550000.0,13616000.0,,
December 2013,153543000.0,27373000.0,,
March 2014,192575000.0,-37137000.0,,
