,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,4753000.0,
June 2009,,4753000.0,
September 2009,,4753000.0,
December 2009,,4753000.0,
March 2010,,4855000.0,
June 2010,,-10955000.0,
September 2010,,4071000.0,
December 2010,,7142000.0,2669033000.0
March 2011,316250.0,4824000.0,
June 2011,316250.0,7432000.0,2817815000.0
September 2011,316250.0,8508000.0,2922257000.0
December 2011,316250.0,-22901000.0,2797670000.0
March 2012,304750.0,18013000.0,2805276000.0
June 2012,304750.0,4961000.0,
September 2012,304750.0,3134000.0,2929042000.0
December 2012,304750.0,3073000.0,2891246000.0
March 2013,228500.0,3651000.0,2828809000.0
June 2013,228500.0,3487000.0,2981975000.0
September 2013,228500.0,2495000.0,3021520000.0
December 2013,228500.0,-8503000.0,2999199000.0
March 2014,306750.0,1602000.0,2906201000.0
June 2014,306750.0,2440000.0,3225384000.0
September 2014,306750.0,3262000.0,3120097000.0
December 2014,306750.0,638000.0,3138570000.0
March 2015,,4788000.0,3208326000.0
