,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,216446.0,,,95153.0,,,
June 2010,255382.0,,,485964.0,,,
September 2010,540374.0,,,2321869.0,,,
December 2010,1073519.0,,,1315855.0,49296326.0,32062569.0,17233757.0
March 2011,897123.0,61130.0,,498127.0,,,
June 2011,830098.0,53530.0,,204806.0,49196523.0,32394842.0,16801681.0
September 2011,1043706.0,45427.0,,54673.0,52539786.0,35456960.0,17082826.0
December 2011,1856873.0,540604.0,,-697869.0,49511177.0,32463883.0,17047294.0
March 2012,2378156.0,48890.0,,-2581213.0,46503577.0,28275365.0,18228212.0
June 2012,1995983.0,233620.0,,-2511130.0,44230031.0,26761492.0,17468539.0
September 2012,382085.0,57361.0,,-494148.0,44952593.0,27688799.0,17263794.0
December 2012,2279131.0,-290973.0,,-1714320.0,43190161.0,26177189.0,17012972.0
March 2013,287192.0,46513.0,232396.5,-909841.0,43152248.0,26245566.0,16906682.0
June 2013,0.0,59674.0,232396.5,-1373928.0,42587856.0,25707636.0,16880220.0
September 2013,6037921.0,31896.0,346510.0,-6379376.0,37896238.0,21022995.0,16873243.0
December 2013,-2535885.0,-138083.0,2977925.0,7850582.0,2055713.0,1302536.0,569336.0
March 2014,-338167.0,31377.0,797939.0,450956.0,28765952.0,12400218.0,16365734.0
June 2014,357833.0,-10459.0,832448.0,-12389666.0,0.0,0.0,
September 2014,874389.0,-10459.0,272412.0,31589.0,6498465.0,6238952.0,134720.0
December 2014,2984020.0,-10459.0,1406280.0,12377686.0,6884147.0,6594456.0,134774.0
March 2015,1900615.0,0.0,1900615.0,-379445.0,14906830.0,4862542.0,9709332.0
June 2015,3064487.0,0.0,3064487.0,-1762637.0,13700149.0,3707612.0,9558816.0
September 2015,3194060.0,0.0,3194060.0,-6408718.0,21411714.0,11626581.0,9356550.0
December 2015,4897122.0,0.0,1642215.0,-8560490.0,20871828.0,8716815.0,11681962.0
