,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2002,-155000.0,,,
December 2002,-155000.0,,,
March 2003,-155000.0,,,
June 2003,-155000.0,,,
September 2003,-234500.0,,,
December 2003,-234500.0,,,
March 2004,-234500.0,,,
June 2004,-234500.0,,,
September 2004,-726000.0,,,
December 2004,-726000.0,,,
March 2005,-726000.0,,,
June 2005,-726000.0,,,
September 2005,-200750.0,,,
December 2005,-200750.0,,,
March 2006,-200750.0,,,
June 2006,-200750.0,,,
September 2006,-452000.0,,,
December 2006,-452000.0,,,
March 2007,-452000.0,,,
June 2007,-452000.0,,,
September 2007,-246250.0,,,
December 2007,-246250.0,,,
March 2008,-246250.0,,,
June 2008,-246250.0,,,
September 2008,-265000.0,,,
December 2008,-265000.0,,,
March 2009,-265000.0,,,
June 2009,-265000.0,,,
September 2009,363875.0,,,
December 2009,363875.0,,,
March 2010,363875.0,,,
June 2010,363875.0,,,
September 2010,363875.0,,,
December 2010,363875.0,,,
March 2011,363875.0,,,
June 2011,363875.0,,,
September 2011,-5223250.0,,,
December 2011,-5223250.0,,,
March 2012,-5223250.0,,,
June 2012,-5223250.0,5665000.0,304000.0,5361000.0
September 2012,-458000.0,,,
December 2012,4941000.0,,,
March 2013,-971000.0,,,
June 2013,-1568000.0,1226000.0,1088000.0,138000.0
September 2013,-628000.0,,,
December 2013,-341000.0,289000.0,289000.0,
March 2014,0.0,284000.0,284000.0,
June 2014,8000.0,233000.0,233000.0,
September 2014,-157000.0,95000.0,95000.0,
December 2014,-23000.0,89000.0,89000.0,
March 2015,-17000.0,81000.0,81000.0,
