,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,,,,0.0,,
June 2014,,,,-15323.0,,
September 2014,,,,-6538.0,,
December 2014,,,,-42414.0,19501.0,19501.0
March 2015,16851000.0,1870000.0,14981000.0,-20313.0,11384.0,11384.0
June 2015,13320000.0,1751000.0,11569000.0,-22476.0,19569.0,19569.0
September 2015,11427000.0,1519000.0,9908000.0,-14495000.0,16838.0,16838.0
December 2015,9605000.0,1383000.0,8222000.0,14433978.0,31176000.0,18806000.0
March 2016,11432000.0,1261000.0,8409000.0,-16898000.0,549.0,549.0
June 2016,9728000.0,1186000.0,8141000.0,-10466000.0,48735000.0,37155000.0
September 2016,9383000.0,1188000.0,7997000.0,-9157000.0,41995000.0,30794000.0
December 2016,10174000.0,1207000.0,8934000.0,-9846000.0,34516000.0,24144000.0
March 2017,12035000.0,1588000.0,10447000.0,-11806000.0,74495000.0,64553000.0
June 2017,12881000.0,1650000.0,11231000.0,-11982000.0,65016000.0,55352000.0
September 2017,11881000.0,1861000.0,10020000.0,-10578000.0,57233000.0,47746000.0
December 2017,16636000.0,2027000.0,10898000.0,-14935000.0,45089000.0,39472000.0
March 2018,13529000.0,2064000.0,11465000.0,-11574000.0,33601000.0,27646000.0
June 2018,13088000.0,1860000.0,11228000.0,-10960000.0,52600000.0,46358000.0
September 2018,13788000.0,1763000.0,12025000.0,-11531000.0,44669000.0,37961000.0
December 2018,14109000.0,1685000.0,12424000.0,-11864000.0,68620000.0,62076000.0
March 2019,16921000.0,1670000.0,15251000.0,-14684000.0,59592000.0,51025000.0
June 2019,16773000.0,1866000.0,14907000.0,-14019000.0,52753000.0,42983000.0
September 2019,16343000.0,1619000.0,14724000.0,-13244000.0,49232000.0,39612000.0
