,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,802280.0,169679.0,618164.0,-282369.0,,,
June 2010,810153.0,145939.0,652388.0,-1431511.0,,,
September 2010,871541.0,230758.0,629378.0,-794832.0,,,
December 2010,798422.0,176377.0,617004.0,-767248.0,5087030.0,2913342.0,
March 2011,893236.0,293008.0,589757.0,-872185.0,,,
June 2011,974413.0,284913.0,680011.0,-980107.0,3416398.0,1136246.0,
September 2011,931652.0,314465.0,608421.0,-919697.0,2631956.0,353507.0,
December 2011,727006.0,218284.0,500588.0,-838089.0,2926852.0,657141.0,
March 2012,,,,,,,
June 2012,,,,,,,
September 2012,,,,,,,
December 2012,,,,,,,
March 2013,,,,,,,
June 2013,,,,,,,
September 2013,,,,,,,
December 2013,,,,,,,
March 2014,,,,,,,
June 2014,,,,,,,
September 2014,,,,,,,
December 2014,,,,,,,
March 2015,,,,-20384.0,,,
June 2015,,,,-20384.0,,,
September 2015,,,,-85031.0,,,
December 2015,,,,,189378.0,133361.0,56017.0
March 2016,,,,11761.0,,,
June 2016,,,,11761.0,,,
September 2016,,,,-327739.0,36964.0,11174.0,25790.0
