,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,3694750.0,-247250.0,,
June 2012,3694750.0,-247250.0,,
September 2012,3694750.0,-247250.0,,
December 2012,3694750.0,-247250.0,,
March 2013,2563000.0,-2675750.0,,
June 2013,2682000.0,-2675750.0,,
September 2013,2620000.0,-2675750.0,,
December 2013,10651000.0,-2675750.0,321521000.0,146677000.0
March 2014,5673000.0,-3921000.0,,
June 2014,5054000.0,-3490000.0,322127000.0,140281000.0
September 2014,4705000.0,4097000.0,338947000.0,149762000.0
December 2014,5044000.0,1456000.0,334851000.0,144186000.0
March 2015,5115000.0,1876000.0,351104000.0,145294000.0
June 2015,5267000.0,-5673000.0,353418000.0,141769000.0
September 2015,5355000.0,-3404000.0,352393000.0,141839000.0
December 2015,,-4123000.0,337931000.0,193625000.0
March 2016,,-5107000.0,333926000.0,143629000.0
June 2016,,-2472000.0,330748000.0,143607000.0
September 2016,,-4429000.0,324713000.0,140379000.0
December 2016,,-21643000.0,304188000.0,176126000.0
March 2017,,69751000.0,225647000.0,100538000.0
