,OperatingExpenses,NetIncomeLoss,Assets
March 2010,,1364424.0,
June 2010,,1036084.0,
September 2010,,1199334.0,
December 2010,,1165859.0,885936102.0
March 2011,122291.0,241498.0,
June 2011,122291.0,1219795.0,905774797.0
September 2011,122291.0,1206459.0,968689775.0
December 2011,122291.0,493712.0,983479723.0
March 2012,-1701.0,1105253.0,968591504.0
June 2012,32546.0,941152.0,
September 2012,54529.0,1472941.0,981913977.0
December 2012,11626.0,1470568.0,981639212.0
March 2013,40862.0,1718391.0,969189719.0
June 2013,24000.0,1585449.0,980102340.0
September 2013,41080.0,1702841.0,992903655.0
December 2013,80058.0,1644319.0,1023824000.0
March 2014,47000.0,1721000.0,1016938000.0
June 2014,13000.0,1335000.0,1034707000.0
September 2014,37000.0,1889000.0,1042481000.0
December 2014,55000.0,1545000.0,1082878000.0
March 2015,94000.0,1821000.0,1089171000.0
June 2015,85000.0,1711000.0,1126736000.0
September 2015,56000.0,1283000.0,1111976000.0
December 2015,160000.0,1528000.0,1143332000.0
March 2016,,1608000.0,1176913000.0
June 2016,,1738000.0,1233401000.0
September 2016,,1963000.0,1281874000.0
December 2016,,2022000.0,1334257000.0
March 2017,,2342000.0,1356073000.0
June 2017,,2543000.0,1392688000.0
September 2017,,2782000.0,1402172000.0
December 2017,,-459000.0,1405961000.0
March 2018,,1221000.0,1576996000.0
June 2018,,2335000.0,1586288000.0
September 2018,,3858000.0,1676409000.0
December 2018,,3814000.0,1689227000.0
March 2019,,3877000.0,1711947000.0
June 2019,,3627000.0,1756448000.0
September 2019,,3693000.0,1855732000.0
December 2019,,4075000.0,1797536000.0
March 2020,,2748000.0,1826621000.0
June 2020,,3450000.0,2093756000.0
September 2020,,3799000.0,2137437000.0
December 2020,,6139000.0,2026439000.0
March 2021,,6299000.0,2149531000.0
June 2021,,6432000.0,2195059000.0
September 2021,,6404000.0,2278692000.0
December 2021,,6751000.0,2327306000.0
March 2022,,6288000.0,2351923000.0
June 2022,,6834000.0,2323514000.0
