,NetIncomeLoss,Assets
March 2012,-541500.0,364481000.0
June 2012,-541500.0,314476000.0
September 2012,-541500.0,309908000.0
December 2012,-541500.0,299888000.0
March 2013,-2477000.0,298113000.0
June 2013,-4127000.0,294670000.0
September 2013,-12764000.0,292400000.0
December 2013,14965000.0,288571000.0
March 2014,-3695000.0,285342000.0
June 2014,-5128000.0,279352000.0
September 2014,-4435000.0,275590000.0
December 2014,10337000.0,272218000.0
March 2015,-3329000.0,262881000.0
June 2015,-4029000.0,259839000.0
September 2015,-3076000.0,258090000.0
December 2015,8188000.0,255629000.0
March 2016,-3008000.0,253263000.0
June 2016,-2990000.0,250381000.0
September 2016,-4105000.0,260093000.0
December 2016,7922000.0,257335000.0
March 2017,-1815000.0,257253000.0
June 2017,-4232000.0,254142000.0
September 2017,-3773000.0,253412000.0
December 2017,7627000.0,250725000.0
March 2018,-3877000.0,248671000.0
June 2018,-4044000.0,247264000.0
September 2018,8409000.0,181597000.0
