,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,19339500.0,32709500.0,-5977250.0,,
June 2009,19339500.0,32709500.0,-5977250.0,,
September 2009,19339500.0,32709500.0,-5977250.0,,
December 2009,19339500.0,32709500.0,-5977250.0,,
March 2010,18479000.0,31379000.0,-9620000.0,,
June 2010,17815000.0,28428000.0,-5541000.0,,
September 2010,16175000.0,26309000.0,968000.0,,
December 2010,15465000.0,28657000.0,3960000.0,460785000.0,215141000.0
March 2011,16268000.0,27212000.0,39000.0,,
June 2011,15298000.0,26675000.0,-3672000.0,454191000.0,172760000.0
September 2011,15328000.0,26915000.0,-9789000.0,451156000.0,184001000.0
December 2011,16697000.0,28770000.0,-14739000.0,438015000.0,314587000.0
March 2012,13331000.0,27924000.0,-4217000.0,335035000.0,220722000.0
June 2012,13588000.0,40526000.0,23649000.0,,
September 2012,16498000.0,36302000.0,-17859000.0,570186000.0,180174000.0
December 2012,14464000.0,38101000.0,-12269000.0,544294000.0,172805000.0
March 2013,12248000.0,35121000.0,-15437000.0,529376000.0,174886000.0
June 2013,11959000.0,33518000.0,-6107000.0,512173000.0,169184000.0
September 2013,11478000.0,33646000.0,-4156000.0,510641000.0,174650000.0
December 2013,11985000.0,39145000.0,9373000.0,504511000.0,175736000.0
March 2014,11635000.0,38562000.0,-10474000.0,497118000.0,174142000.0
June 2014,12882000.0,36266000.0,-911000.0,478227000.0,163354000.0
September 2014,12926000.0,33718000.0,2384000.0,480555000.0,176976000.0
December 2014,12784000.0,39865000.0,5167000.0,486548000.0,190470000.0
March 2015,12120000.0,35433000.0,4386000.0,503290000.0,218986000.0
June 2015,12911000.0,35642000.0,7006000.0,538370000.0,239192000.0
September 2015,13003000.0,36526000.0,-5336000.0,547300000.0,251122000.0
December 2015,14866000.0,42037000.0,4057000.0,546891000.0,259523000.0
