,NetIncomeLoss,Assets,AssetsCurrent
March 2008,43500000.0,,
June 2008,43500000.0,,
September 2008,43500000.0,,
December 2008,43500000.0,,
March 2009,-335000000.0,,
June 2009,-345000000.0,,
September 2009,-212000000.0,,
December 2009,-355000000.0,10953000000.0,2038000000.0
March 2010,145000000.0,,
June 2010,-191000000.0,10596000000.0,2359000000.0
September 2010,-24000000.0,11121000000.0,2978000000.0
December 2010,-164000000.0,10013000000.0,2244000000.0
March 2011,,9819000000.0,2930000000.0
June 2011,,9863000000.0,3017000000.0
September 2011,,11106000000.0,3580000000.0
December 2011,,4127000000.0,672000000.0
March 2012,,4112000000.0,742000000.0
June 2012,,119000000.0,53000000.0
September 2012,,5971000000.0,2231000000.0
December 2012,,4535000000.0,1043000000.0
March 2013,-142000000.0,4382000000.0,956000000.0
June 2013,-145000000.0,4153000000.0,913000000.0
September 2013,22000000.0,4150000000.0,978000000.0
December 2013,-91000000.0,5291000000.0,1685000000.0
March 2014,-41000000.0,5352000000.0,1837000000.0
June 2014,-123000000.0,5188000000.0,1699000000.0
September 2014,-5000000.0,5047000000.0,1591000000.0
December 2014,-109000000.0,11154000000.0,2674000000.0
March 2015,-180000000.0,11131000000.0,2657000000.0
June 2015,388000000.0,12149000000.0,2097000000.0
September 2015,-29000000.0,12157000000.0,2267000000.0
December 2015,-140000000.0,11539000000.0,1932000000.0
March 2016,-15000000.0,11708000000.0,2281000000.0
June 2016,-801000000.0,13162000000.0,2441000000.0
September 2016,-254000000.0,13024000000.0,2639000000.0
December 2016,-186000000.0,13053000000.0,2987000000.0
March 2017,592000000.0,13080000000.0,1691000000.0
June 2017,-302000000.0,12759000000.0,1590000000.0
September 2017,-137000000.0,12007000000.0,1704000000.0
December 2017,-95000000.0,11771000000.0,1524000000.0
