,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,-34.0,,,
December 2008,-34.0,,,
March 2009,-60.0,,,
June 2009,-60.0,,,
September 2009,-60.0,,,
December 2009,-60.0,,,
March 2010,-211508.0,,,
June 2010,-264669.0,,,
September 2010,-124362.0,,,
December 2010,-329415.0,17903437.0,9930699.0,7972738.0
March 2011,-64904.0,,,
June 2011,164903.0,38378184.0,21262415.0,17115769.0
September 2011,90049.0,49539266.0,26308717.0,23230549.0
December 2011,444383.0,60976321.0,13690067.0,47286254.0
March 2012,2506935.0,83625015.0,42481758.0,41143257.0
June 2012,5114821.0,87047936.0,44501434.0,42546502.0
September 2012,615714.0,85354378.0,43540542.0,41813836.0
December 2012,726988.0,84481477.0,36429557.0,48051920.0
March 2013,826929.0,83907104.0,30719374.0,53187730.0
June 2013,1230794.0,83393554.0,11981543.0,71412011.0
September 2013,1506387.0,83094690.0,12521302.0,70573388.0
December 2013,1524863.0,82732255.0,13553298.0,69178957.0
March 2014,1505425.0,82694596.0,11758751.0,70935845.0
June 2014,1291935.0,81981549.0,12646977.0,69334572.0
September 2014,1551232.0,80012479.0,12441820.0,67570659.0
December 2014,1599638.0,79507085.0,11585976.0,67921109.0
March 2015,1624372.0,79334671.0,12748182.0,66586489.0
June 2015,1450612.0,78932112.0,13228274.0,65703838.0
September 2015,1527798.0,78510167.0,14513551.0,63996616.0
December 2015,1367556.0,94207481.0,31933461.0,62274020.0
March 2016,1637549.0,100557381.0,35073030.0,65484351.0
June 2016,1410204.0,95563205.0,37796436.0,57766769.0
September 2016,7656044.0,69273112.0,14697298.0,54575814.0
December 2016,872786.0,62200779.0,37082723.0,25118056.0
March 2017,2477270.0,42159152.0,18526494.0,23632658.0
June 2017,17185.0,39905944.0,39318231.0,587713.0
September 2017,2286997.0,14026908.0,14026908.0,0.0
December 2017,-188971.0,0.0,0.0,0.0
