,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2006,42654.86666666667,,-2908.0,,,
March 2007,42654.86666666667,,-2908.0,,,
June 2007,42654.86666666667,,-14077.75,,,
September 2007,42654.86666666667,,-14077.75,,,
December 2007,42654.86666666667,,-14077.75,,,
March 2008,42654.86666666667,,-14077.75,,,
June 2008,42654.86666666667,,-12764.0,,,
September 2008,42654.86666666667,,-12764.0,,,
December 2008,42654.86666666667,,-12764.0,,,
March 2009,42654.86666666667,,-12764.0,,,
June 2009,42654.86666666667,,-66128.25,,,
September 2009,42654.86666666667,,-66128.25,,,
December 2009,42654.86666666667,,-66128.25,,,
March 2010,42654.86666666667,,-66128.25,,,
June 2010,44982.0,,-44982.0,,,
September 2010,32528.0,,-32528.0,,,
December 2010,288500.0,,-288500.0,,,
March 2011,42654.86666666667,,-292704.0,,,
June 2011,140953.0,,-140953.0,320783.0,314525.0,4100.0
September 2011,134782.0,,-134782.0,,,
December 2011,73727.0,,-73727.0,,,
March 2012,26084.0,,-26084.0,297509.0,247061.0,
June 2012,128808.0,,-128808.0,540848.0,111709.0,
September 2012,86335.0,,-86335.0,722039.0,198124.0,
December 2012,76706.0,,-76706.0,643655.0,112441.0,
March 2013,227436.0,,-227436.0,985999.0,254988.0,
June 2013,106476.0,0.0,-106476.0,764563.0,187622.0,
September 2013,61.0,0.0,-632867.0,657687.0,80948.0,
December 2013,41249.0,41204.0,-41249.0,30125.0,28588.0,
March 2014,698292.0,50000.0,-66554.0,17145.0,15745.0,
June 2014,37324.0,350000.0,-37994.0,2215.0,815.0,
September 2014,636844.0,319118.0,-587913.0,1625.0,225.0,
December 2014,606376.0,395160.0,-649481.0,355989.0,95565.0,
March 2015,887032.0,-44038.0,-692901.0,335423.0,91634.0,
