,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2010,6147.5,,-6147.5,,,
March 2011,6147.5,,-6147.5,,,
June 2011,8333.0,,-7397.0,,,
September 2011,23333.0,,-22442.0,,,
December 2011,23873.0,,-23655.0,,,
March 2012,25264.0,,-24721.0,,,
June 2012,35400.0,,-30826.0,,,
September 2012,54719.0,,-54021.0,,,
December 2012,31697.0,,-31362.0,,,
March 2013,79779.0,,-75640.0,,,
June 2013,70742.0,,-66221.0,,,
September 2013,34994.0,,-34518.0,,,
December 2013,45590.0,,-44226.0,,,
March 2014,-24596.0,,45126.0,521.0,521.0,
June 2014,42249.0,,-19246.0,709.0,709.0,
September 2014,37830.0,,-37261.0,2376.0,2376.0,
December 2014,26111.0,,-26658.0,533.0,533.0,
March 2015,18857.0,,-20694.0,270884.0,270884.0,
June 2015,54583.0,,-175050.0,626728.0,626728.0,
September 2015,,,,,,
December 2015,,,,,,
March 2016,,,,,,
June 2016,,,,,,
September 2016,,,,,,
December 2016,,,,,,
March 2017,,,,,,
June 2017,,,,,,
September 2017,,,,,,
December 2017,,,,,,
March 2018,,,,,,
June 2018,,,,,,
September 2018,,,,,,
December 2018,,,,,,
March 2019,,,,,,
June 2019,,,,,,
September 2019,,,,,,
December 2019,,,,,,
March 2020,,,,,,
June 2020,0.0,0.0,-17410.0,,,
September 2020,0.0,0.0,-17612.0,,,
December 2020,0.0,0.0,-17602.0,,,
March 2021,8090.0,,-25308.0,0.0,0.0,0.0
June 2021,43304.0,34198.5,-60527.0,,,
September 2021,25093.0,34198.5,1089417.0,,,
December 2021,16024.0,16024.0,-16024.0,139569.0,139569.0,
March 2022,14801.0,,-457955.0,155733.0,132504.0,23229.0
June 2022,41439.0,,-41439.0,120294.0,97065.0,23229.0
