,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,10750000.0,-79000000.0,,
June 2009,10750000.0,125000000.0,,
September 2009,10750000.0,128000000.0,,
December 2009,10750000.0,51000000.0,9021000000.0,2530000000.0
March 2010,9750000.0,24000000.0,,
June 2010,9750000.0,50000000.0,8613000000.0,2376000000.0
September 2010,9750000.0,-15000000.0,8648000000.0,2433000000.0
December 2010,9750000.0,47000000.0,8814000000.0,2446000000.0
March 2011,11500000.0,65000000.0,8707000000.0,2258000000.0
June 2011,11500000.0,89000000.0,8993000000.0,2426000000.0
September 2011,11500000.0,117000000.0,8919000000.0,2423000000.0
December 2011,11500000.0,-25000000.0,8763000000.0,2242000000.0
March 2012,11250000.0,49000000.0,8698000000.0,2061000000.0
June 2012,11250000.0,88000000.0,8290000000.0,1953000000.0
September 2012,11250000.0,51000000.0,8690000000.0,2217000000.0
December 2012,11250000.0,17000000.0,8908000000.0,2066000000.0
March 2013,11000000.0,11000000.0,8805000000.0,1952000000.0
June 2013,11000000.0,71000000.0,8801000000.0,1933000000.0
September 2013,11000000.0,80000000.0,8896000000.0,1939000000.0
December 2013,11000000.0,677000000.0,10285000000.0,2476000000.0
March 2014,10250000.0,31000000.0,9755000000.0,1926000000.0
June 2014,10250000.0,73000000.0,9818000000.0,1972000000.0
September 2014,10250000.0,106000000.0,9704000000.0,2028000000.0
December 2014,10250000.0,53000000.0,9364000000.0,1974000000.0
