,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,-21421.0,,,
December 2011,-12503.0,32435.0,32435.0,
March 2012,-8791.0,,,
June 2012,-18338.0,,,
September 2012,-36607.0,11338.0,11338.0,
December 2012,-23536.0,4126.0,4126.0,
March 2013,-8769.0,6519.0,6519.0,
June 2013,-10664.0,477.0,477.0,
September 2013,-19258.0,113.0,113.0,
December 2013,-17795.0,5000.0,5000.0,
March 2014,-16638.0,0.0,0.0,
June 2014,-7870.0,0.0,0.0,
September 2014,-121852.0,14458.0,14458.0,
December 2014,-135320.0,12565.0,12565.0,
March 2015,-10484827.0,31127.0,31127.0,
June 2015,-190229.0,2838383.0,35547.0,
September 2015,-2803326.0,2912640.0,3052.0,
December 2015,-83020.0,55958.0,23226.0,32732.0
March 2016,-347497.0,,,
June 2016,-170338.0,104325.0,63135.0,41190.0
September 2016,-392596.0,243697.0,146067.0,97630.0
December 2016,-267730.0,436672.0,274274.0,162398.0
