,NetIncomeLoss,Assets,AssetsCurrent
September 2010,3934000.0,,
December 2010,6616000.0,,
March 2011,1668000.0,,
June 2011,8764000.0,,
September 2011,6736000.0,,
December 2011,9147000.0,,
March 2012,6543000.0,,
June 2012,9019000.0,,
September 2012,5855000.0,,
December 2012,9104000.0,,
March 2013,4622000.0,,
June 2013,6203000.0,,
September 2013,-6831000.0,,
December 2013,2818000.0,,
March 2014,3188000.0,,
June 2014,5870000.0,,
September 2014,3879000.0,,
December 2014,6603000.0,,
March 2015,13206000.0,,
June 2015,6932000.0,,
September 2015,4430000.0,,
December 2015,6284000.0,,
March 2016,5882000.0,,
June 2016,8448000.0,,
September 2016,4109000.0,,
December 2016,5992000.0,,
March 2017,6015000.0,,
June 2017,6805000.0,,
September 2017,3016000.0,,
December 2017,9511000.0,,
March 2018,6542000.0,,
June 2018,6011000.0,,
September 2018,6269000.0,,
December 2018,7571000.0,,
March 2019,4970000.0,,
June 2019,6729000.0,,
September 2019,2567000.0,,
December 2019,2005000.0,,
March 2020,11152000.0,,
June 2020,9215000.0,,
September 2020,3360000.0,,
December 2020,4555000.0,,
March 2021,2574000.0,,
June 2021,9505000.0,,
September 2021,7328000.0,,
December 2021,10129000.0,,
March 2022,-3231000.0,,
June 2022,12604000.0,,
