,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,8710.0,-2510.0,,,
December 2008,8710.0,-2510.0,,,
March 2009,8710.0,-12220.0,,,
June 2009,8710.0,-12220.0,,,
September 2009,8710.0,-12220.0,,,
December 2009,8710.0,-12220.0,,,
March 2010,4850.0,-5781.5,,,
June 2010,4850.0,-5781.5,,,
September 2010,5500.0,-5838.0,,,
December 2010,8650.0,-8649.0,3830926.0,19152.0,3811774.0
March 2011,197790.0,-253482.0,,,
June 2011,413199.0,-368395.0,,,
September 2011,419148.0,-2480628.0,8646490.0,162607.0,8483883.0
December 2011,736294.0,-762871.0,10506536.0,190209.0,10316327.0
March 2012,441504.0,-476535.0,5645080.0,520132.0,5124948.0
June 2012,325860.0,-361528.0,,,
September 2012,308045.0,-354289.0,5494484.0,69041.0,5425443.0
December 2012,224832.0,-303061.0,5556828.0,96182.0,5460646.0
March 2013,322597.0,-362859.0,5722485.0,117145.0,5605340.0
