,NetIncomeLoss,Assets,AssetsCurrent
September 2011,-84015750.0,,
December 2011,-84015750.0,,
March 2012,-84015750.0,,
June 2012,-84015750.0,,
September 2012,-127276000.0,,
December 2012,-108977000.0,,
March 2013,62130000.0,,
June 2013,-121834000.0,1121600000.0,161747000.0
September 2013,-121393000.0,,
December 2013,-122609000.0,1125606000.0,171386000.0
March 2014,109478000.0,1149208000.0,213323000.0
June 2014,-54327000.0,1096045000.0,169371000.0
September 2014,-50975000.0,1137049000.0,166832000.0
December 2014,-31073000.0,1155451000.0,199551000.0
March 2015,128694000.0,1142073000.0,241475000.0
June 2015,-53566000.0,1094995000.0,204544000.0
September 2015,-47042000.0,1057279000.0,198807000.0
December 2015,-27305000.0,1075399000.0,217948000.0
March 2016,174470000.0,1115272000.0,267930000.0
June 2016,-59220000.0,1037805000.0,200902000.0
September 2016,-44396000.0,1035359000.0,202883000.0
December 2016,-18705000.0,1069520000.0,236543000.0
March 2017,156277000.0,1117439000.0,283122000.0
