,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 1986,1313.9351851851852,-754.4105263157895,,
September 1986,1313.9351851851852,-754.4105263157895,,
December 1986,1313.9351851851852,-754.4105263157895,,
March 1987,1313.9351851851852,-754.4105263157895,,
June 1987,1313.9351851851852,-754.4105263157895,,
September 1987,1313.9351851851852,-754.4105263157895,,
December 1987,1313.9351851851852,-754.4105263157895,,
March 1988,1313.9351851851852,-754.4105263157895,,
June 1988,1313.9351851851852,-754.4105263157895,,
September 1988,1313.9351851851852,-754.4105263157895,,
December 1988,1313.9351851851852,-754.4105263157895,,
March 1989,1313.9351851851852,-754.4105263157895,,
June 1989,1313.9351851851852,-754.4105263157895,,
September 1989,1313.9351851851852,-754.4105263157895,,
December 1989,1313.9351851851852,-754.4105263157895,,
March 1990,1313.9351851851852,-754.4105263157895,,
June 1990,1313.9351851851852,-754.4105263157895,,
September 1990,1313.9351851851852,-754.4105263157895,,
December 1990,1313.9351851851852,-754.4105263157895,,
March 1991,1313.9351851851852,-754.4105263157895,,
June 1991,1313.9351851851852,-754.4105263157895,,
September 1991,1313.9351851851852,-754.4105263157895,,
December 1991,1313.9351851851852,-754.4105263157895,,
March 1992,1313.9351851851852,-754.4105263157895,,
June 1992,1313.9351851851852,-754.4105263157895,,
September 1992,1313.9351851851852,-754.4105263157895,,
December 1992,1313.9351851851852,-754.4105263157895,,
March 1993,1313.9351851851852,-754.4105263157895,,
June 1993,1313.9351851851852,-754.4105263157895,,
September 1993,1313.9351851851852,-754.4105263157895,,
December 1993,1313.9351851851852,-754.4105263157895,,
March 1994,1313.9351851851852,-754.4105263157895,,
June 1994,1313.9351851851852,-754.4105263157895,,
September 1994,1313.9351851851852,-754.4105263157895,,
December 1994,1313.9351851851852,-754.4105263157895,,
March 1995,1313.9351851851852,-754.4105263157895,,
June 1995,1313.9351851851852,-754.4105263157895,,
September 1995,1313.9351851851852,-754.4105263157895,,
December 1995,1313.9351851851852,-754.4105263157895,,
March 1996,1313.9351851851852,-754.4105263157895,,
June 1996,1313.9351851851852,-754.4105263157895,,
September 1996,1313.9351851851852,-754.4105263157895,,
December 1996,1313.9351851851852,-754.4105263157895,,
March 1997,1313.9351851851852,-754.4105263157895,,
June 1997,1313.9351851851852,-754.4105263157895,,
September 1997,1313.9351851851852,-754.4105263157895,,
December 1997,1313.9351851851852,-754.4105263157895,,
