,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2014,1822.0,-1822.0,,5000.0
June 2014,5900.0,-5900.0,,
September 2014,3960.0,-3960.0,,
December 2014,3923.0,-3923.0,,1404.0
March 2015,2886.0,-2886.0,,
June 2015,9013.0,-9013.0,,
September 2015,6404.0,-6404.0,,
December 2015,5665.0,-5665.0,,3463.0
March 2016,8176.0,-8176.0,0.0,2191.0
June 2016,6637.0,-6637.0,,1715.0
September 2016,31183.0,-4382.0,,1501.0
December 2016,-431230.0,-413731.0,357046.0,307046.0
March 2017,948493.0,-91170.0,1676112.0,257933.0
June 2017,214590.0,-197204.0,1550404.0,138353.0
September 2017,186243.0,-177407.0,2058306.0,696883.0
December 2017,355464.0,-342856.0,1786166.0,460810.0
March 2018,1672572.0,-1669397.0,705327.0,226849.0
June 2018,551483.0,-401757.0,806560.0,169446.0
September 2018,299737.0,-113759.0,1006771.0,124116.0
December 2018,1418491.0,-1891543.0,1808617.0,376254.0
March 2019,561876.0,-271963.0,3651448.0,354459.0
June 2019,593424.0,-507928.0,3521303.0,239573.0
September 2019,966748.0,-855230.0,3484030.0,261905.0
December 2019,1088473.0,-1425870.0,3417927.0,213659.0
