,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,13441500.0,1011250.0,-10093250.0,,
June 2011,13441500.0,1011250.0,-10093250.0,,
September 2011,13441500.0,1011250.0,-10093250.0,,
December 2011,13441500.0,1011250.0,-10093250.0,,
March 2012,13303000.0,1017500.0,-15458000.0,,
June 2012,13303000.0,1017500.0,-17252000.0,,
September 2012,14666000.0,969000.0,-17655000.0,,
December 2012,74102000.0,13802000.0,-20627000.0,185462000.0,735000.0
March 2013,15567000.0,1041000.0,-13814000.0,,
June 2013,18505000.0,1149000.0,-16956000.0,,
September 2013,21876000.0,1148000.0,-25406000.0,180012000.0,282000.0
December 2013,16507000.0,1107000.0,10156000.0,245539000.0,120071000.0
March 2014,33683000.0,5197000.0,16324000.0,309007000.0,96517000.0
June 2014,36974000.0,5691000.0,17060000.0,308537000.0,94623000.0
September 2014,17034000.0,2474000.0,12265000.0,308907000.0,93163000.0
December 2014,54707000.0,9178000.0,20988000.0,378273000.0,186448000.0
March 2015,36371000.0,5955000.0,13411000.0,550643000.0,232988000.0
June 2015,38058000.0,6279000.0,7120000.0,563748000.0,236089000.0
September 2015,45927000.0,5812000.0,16493000.0,643385000.0,206433000.0
December 2015,33911000.0,6070000.0,7971000.0,500951000.0,168567000.0
March 2016,44658000.0,5364000.0,5757000.0,596048000.0,152070000.0
June 2016,42991000.0,6007000.0,17874000.0,588956000.0,152248000.0
September 2016,43454000.0,6483000.0,6858000.0,582730000.0,150502000.0
December 2016,43833000.0,5532000.0,20752000.0,580854000.0,158936000.0
March 2017,44847000.0,6743000.0,19886000.0,579478000.0,159908000.0
June 2017,47269000.0,8023000.0,18728000.0,564871000.0,146422000.0
