,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-2589088.5,,
June 2010,-2589088.5,,
September 2010,-383219.0,,
December 2010,,18362120.0,2074247.0
March 2011,-2206.0,,
June 2011,-2206.0,14985324.0,1661379.0
September 2011,1847.0,15576000.0,1201704.0
December 2011,,15522756.0,1113809.0
March 2012,,15590181.0,1239466.0
June 2012,,15543383.0,1214241.0
September 2012,,15486073.0,1424285.0
December 2012,,15737217.0,1188951.0
March 2013,,15564379.0,1096037.0
June 2013,,15530273.0,1181529.0
September 2013,,15389741.0,1258254.0
December 2013,,14949750.0,1171263.0
March 2014,,14747958.0,1092000.0
June 2014,,14569950.0,1169730.0
September 2014,,14199648.0,1073559.0
December 2014,,11668595.0,551698.0
March 2015,,8790320.0,368340.0
June 2015,,7384143.0,1070153.0
September 2015,,5426431.0,931281.0
December 2015,,2411321.0,1650861.0
March 2016,,1175089.0,601249.0
June 2016,,1125123.0,708653.0
September 2016,,749465.0,451119.0
