,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,701639.0,-668379.0,,
June 2010,105599.0,-96764.0,,
September 2010,1128131.0,-1027584.0,,
December 2010,18964871.0,-18484470.0,,
March 2011,1480528.0,-871773.0,,
June 2011,7051774.0,-6328025.0,,
September 2011,5704369.0,-2110188.0,,
December 2011,18874329.0,-14968.0,,
March 2012,8448574.0,-3028.0,,
June 2012,11520240.0,-952508.0,,
September 2012,21918000.0,-598000.0,,
December 2012,26984655.0,-9055000.0,,
March 2013,29868000.0,5211000.0,,
June 2013,37421000.0,6799000.0,,
September 2013,71361000.0,47221000.0,,
December 2013,73135000.0,14249000.0,,
March 2014,77435000.0,14542000.0,,
June 2014,103500000.0,14552000.0,,
September 2014,140851000.0,25398000.0,,
December 2014,155786000.0,38905000.0,,
March 2015,330992000.0,-180199000.0,,
June 2015,323101000.0,-193346000.0,,
September 2015,317078000.0,-286998000.0,,
December 2015,255141000.0,-161796000.0,,
March 2016,138294000.0,-94107000.0,,
June 2016,95799000.0,217007000.0,,
September 2016,9227000.0,29847000.0,,
