,NetIncomeLoss,Assets
March 2009,-6307750.0,
June 2009,-6307750.0,
September 2009,-6307750.0,
December 2009,-6307750.0,
March 2010,531500.0,
June 2010,531500.0,
September 2010,394000.0,
December 2010,397000.0,599023000.0
March 2011,570000.0,
June 2011,726000.0,605179000.0
September 2011,957000.0,606884000.0
December 2011,1071000.0,593887000.0
March 2012,799000.0,601501000.0
June 2012,928000.0,598014000.0
September 2012,1220000.0,606339000.0
December 2012,1021000.0,602925000.0
March 2013,1038000.0,625855000.0
June 2013,1203000.0,633185000.0
September 2013,1046000.0,635924000.0
December 2013,850000.0,633309000.0
March 2014,862000.0,797873000.0
June 2014,1201000.0,786687000.0
September 2014,1552000.0,830917000.0
December 2014,1506000.0,812363000.0
March 2015,1404000.0,835819000.0
June 2015,1443000.0,836406000.0
September 2015,1679000.0,852329000.0
December 2015,1601000.0,862734000.0
March 2016,1468000.0,870409000.0
June 2016,1745000.0,888837000.0
September 2016,1677000.0,915252000.0
December 2016,1792000.0,914793000.0
March 2017,1756000.0,914913000.0
June 2017,1664000.0,915462000.0
September 2017,1893000.0,914228000.0
December 2017,502000.0,1050731000.0
March 2018,2709000.0,1070539000.0
June 2018,3001000.0,1092149000.0
September 2018,2833000.0,1091142000.0
December 2018,2686000.0,1091595000.0
March 2019,2495000.0,1097396000.0
June 2019,2881000.0,1115968000.0
September 2019,2898000.0,1129990000.0
December 2019,2697000.0,1170279000.0
March 2020,1794000.0,1185307000.0
June 2020,2217000.0,1324800000.0
September 2020,2652000.0,1381804000.0
December 2020,3436000.0,1395382000.0
March 2021,3255000.0,1492494000.0
June 2021,3543000.0,1514973000.0
September 2021,4748000.0,1560326000.0
December 2021,3919000.0,1584508000.0
March 2022,3489000.0,1652279000.0
June 2022,3130000.0,1684824000.0
