,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,418677750.0,,166750.0,,,
June 2009,418677750.0,,166750.0,,,
September 2009,418677750.0,,166750.0,,,
December 2009,418677750.0,,166750.0,4069530000.0,,2048195000.0
March 2010,422282500.0,441924000.0,25448000.0,,,
June 2010,422282500.0,402463000.0,12440000.0,,,
September 2010,422282500.0,429498000.0,20539000.0,,,
December 2010,422282500.0,,12728000.0,4078929000.0,2014286000.0,2064643000.0
March 2011,445900000.0,445900000.0,11903000.0,3966553000.0,1904970000.0,
June 2011,407126000.0,407126000.0,-2458000.0,4014320000.0,1960536000.0,
September 2011,418365000.0,418365000.0,22033000.0,4002981000.0,1950996000.0,
December 2011,419576000.0,,3416000.0,4069275000.0,1938974000.0,2130301000.0
March 2012,439662000.0,,5388000.0,4055196000.0,1934863000.0,
June 2012,386425000.0,,11248000.0,3983393000.0,1900519000.0,
September 2012,415511000.0,,433508000.0,3732191000.0,1950808000.0,
December 2012,403647000.0,,-33354000.0,3784315000.0,1983884000.0,1800431000.0
March 2013,435420000.0,,56842000.0,3624411000.0,1996083000.0,
June 2013,376618000.0,,-9532000.0,3550921000.0,1931128000.0,
September 2013,389127000.0,,30887000.0,3428686000.0,1878709000.0,
