,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,575000.0,5286000.0,4007000.0,,
June 2010,575000.0,4968000.0,3937000.0,,
September 2010,575000.0,5587000.0,1709000.0,,
December 2010,575000.0,6780000.0,2391000.0,,
March 2011,975000.0,5550000.0,4157000.0,113930000.0,80160000.0
June 2011,975000.0,4726000.0,3021000.0,,
September 2011,975000.0,5614000.0,3726000.0,105599000.0,70630000.0
December 2011,975000.0,5227000.0,17563000.0,106823000.0,70269000.0
March 2012,1025000.0,5458000.0,2218000.0,125096000.0,74223000.0
June 2012,1025000.0,4985000.0,3253000.0,125881000.0,76450000.0
September 2012,1025000.0,4949000.0,2171000.0,124349000.0,82571000.0
December 2012,1025000.0,4632000.0,1352000.0,127591000.0,86211000.0
