,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,9000000.0,94583000.0,-249169000.0,,
June 2009,9000000.0,87170000.0,27399000.0,,
September 2009,9000000.0,89946000.0,19417000.0,,
December 2009,9000000.0,84511000.0,37168000.0,1939048000.0,718511000.0
March 2010,8975000.0,87694000.0,31958000.0,,
June 2010,8975000.0,91745000.0,37334000.0,1832618000.0,723072000.0
September 2010,8975000.0,91070000.0,46575000.0,2030339000.0,819424000.0
December 2010,8975000.0,98973000.0,57095000.0,2027098000.0,828537000.0
March 2011,9825000.0,96021000.0,59478000.0,2164153000.0,941685000.0
June 2011,9825000.0,105009000.0,67121000.0,2185553000.0,932401000.0
September 2011,9825000.0,94179000.0,73583000.0,2131036000.0,956590000.0
December 2011,9825000.0,99560000.0,77381000.0,2365568000.0,1015734000.0
March 2012,9875000.0,105913000.0,54832000.0,2478590000.0,1104348000.0
June 2012,9875000.0,103115000.0,75267000.0,2426238000.0,1094582000.0
September 2012,9875000.0,95293000.0,64103000.0,2457229000.0,1117095000.0
December 2012,9875000.0,98424000.0,69064000.0,2501804000.0,1116989000.0
